LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
DEU,CPI,TOT,AGRWTH,M,2010-01,0.7121058,
DEU,CPI,TOT,AGRWTH,M,2010-02,0.5055612,
DEU,CPI,TOT,AGRWTH,M,2010-03,1.215806,
DEU,CPI,TOT,AGRWTH,M,2010-04,1.214575,
DEU,CPI,TOT,AGRWTH,M,2010-05,1.215806,
DEU,CPI,TOT,AGRWTH,M,2010-06,0.9090909,
DEU,CPI,TOT,AGRWTH,M,2010-07,1.111111,
DEU,CPI,TOT,AGRWTH,M,2010-08,1.008065,
DEU,CPI,TOT,AGRWTH,M,2010-09,1.213347,
DEU,CPI,TOT,AGRWTH,M,2010-10,1.314459,
DEU,CPI,TOT,AGRWTH,M,2010-11,1.518219,
DEU,CPI,TOT,AGRWTH,M,2010-12,1.305221,
DEU,CPI,TOT,AGRWTH,M,2011-01,1.717172,
DEU,CPI,TOT,AGRWTH,M,2011-02,1.911469,
DEU,CPI,TOT,AGRWTH,M,2011-03,2.002002,
DEU,CPI,TOT,AGRWTH,M,2011-04,1.9,
DEU,CPI,TOT,AGRWTH,M,2011-05,2.002002,
DEU,CPI,TOT,AGRWTH,M,2011-06,2.102102,
DEU,CPI,TOT,AGRWTH,M,2011-07,2.097902,
DEU,CPI,TOT,AGRWTH,M,2011-08,2.095808,
DEU,CPI,TOT,AGRWTH,M,2011-09,2.397602,
DEU,CPI,TOT,AGRWTH,M,2011-10,2.295409,
DEU,CPI,TOT,AGRWTH,M,2011-11,2.392822,
DEU,CPI,TOT,AGRWTH,M,2011-12,1.982161,
DEU,CPI,TOT,AGRWTH,M,2012-01,2.085402,
DEU,CPI,TOT,AGRWTH,M,2012-02,2.171767,
DEU,CPI,TOT,AGRWTH,M,2012-03,2.158979,
DEU,CPI,TOT,AGRWTH,M,2012-04,1.962709,
DEU,CPI,TOT,AGRWTH,M,2012-05,1.962709,
DEU,CPI,TOT,AGRWTH,M,2012-06,1.666667,
DEU,CPI,TOT,AGRWTH,M,2012-07,1.8591,
DEU,CPI,TOT,AGRWTH,M,2012-08,2.150538,
DEU,CPI,TOT,AGRWTH,M,2012-09,2.04878,
DEU,CPI,TOT,AGRWTH,M,2012-10,2.04878,
DEU,CPI,TOT,AGRWTH,M,2012-11,1.94742,
DEU,CPI,TOT,AGRWTH,M,2012-12,2.040816,
DEU,CPI,TOT,AGRWTH,M,2013-01,1.653697,
DEU,CPI,TOT,AGRWTH,M,2013-02,1.545894,
DEU,CPI,TOT,AGRWTH,M,2013-03,1.440922,
DEU,CPI,TOT,AGRWTH,M,2013-04,1.154957,
DEU,CPI,TOT,AGRWTH,M,2013-05,1.539942,
DEU,CPI,TOT,AGRWTH,M,2013-06,1.832208,
DEU,CPI,TOT,AGRWTH,M,2013-07,1.92123,
DEU,CPI,TOT,AGRWTH,M,2013-08,1.531101,
DEU,CPI,TOT,AGRWTH,M,2013-09,1.434034,
DEU,CPI,TOT,AGRWTH,M,2013-10,1.24283,
DEU,CPI,TOT,AGRWTH,M,2013-11,1.337154,
DEU,CPI,TOT,AGRWTH,M,2013-12,1.428571,
DEU,CPI,TOT,AGRWTH,M,2014-01,1.339713,
DEU,CPI,TOT,AGRWTH,M,2014-02,1.236917,
DEU,CPI,TOT,AGRWTH,M,2014-03,1.041667,
DEU,CPI,TOT,AGRWTH,M,2014-04,1.332065,
DEU,CPI,TOT,AGRWTH,M,2014-05,0.8530806,
DEU,CPI,TOT,AGRWTH,M,2014-06,1.041667,
DEU,CPI,TOT,AGRWTH,M,2014-07,0.8482563,
DEU,CPI,TOT,AGRWTH,M,2014-08,0.8482563,
DEU,CPI,TOT,AGRWTH,M,2014-09,0.8482563,
DEU,CPI,TOT,AGRWTH,M,2014-10,0.7554296,
DEU,CPI,TOT,AGRWTH,M,2014-11,0.5655043,
DEU,CPI,TOT,AGRWTH,M,2014-12,0.1877934,
DEU,CPI,TOT,AGRWTH,M,2015-01,-0.2832861,
DEU,CPI,TOT,AGRWTH,M,2015-02,-0.04656311,
DEU,CPI,TOT,AGRWTH,M,2015-03,0.1747867,
DEU,CPI,TOT,AGRWTH,M,2015-04,0.8662329,
DEU,CPI,TOT,AGRWTH,M,2015-05,1.162551,
DEU,CPI,TOT,AGRWTH,M,2015-06,0.8781202,
DEU,CPI,TOT,AGRWTH,M,2015-07,0.7956734,
DEU,CPI,TOT,AGRWTH,M,2015-08,0.7956734,
DEU,CPI,TOT,AGRWTH,M,2015-09,0.5952844,
DEU,CPI,TOT,AGRWTH,M,2015-10,0.8781202,
DEU,CPI,TOT,AGRWTH,M,2015-11,0.1747867,
DEU,CPI,TOT,AGRWTH,M,2015-12,0.1747867,
DEU,CPI,TOT,AGRWTH,M,2016-01,0.5076142,
DEU,CPI,TOT,AGRWTH,M,2016-02,0.1008065,
DEU,CPI,TOT,AGRWTH,M,2016-03,0.3009027,
DEU,CPI,TOT,AGRWTH,M,2016-04,-0.0998004,
DEU,CPI,TOT,AGRWTH,M,2016-05,0.1992032,
DEU,CPI,TOT,AGRWTH,M,2016-06,0.2988048,
DEU,CPI,TOT,AGRWTH,M,2016-07,0.4970179,
DEU,CPI,TOT,AGRWTH,M,2016-08,0.3976143,
DEU,CPI,TOT,AGRWTH,M,2016-09,0.5976096,
DEU,CPI,TOT,AGRWTH,M,2016-10,0.7968128,
DEU,CPI,TOT,AGRWTH,M,2016-11,0.8024072,
DEU,CPI,TOT,AGRWTH,M,2016-12,1.504514,
DEU,CPI,TOT,AGRWTH,M,2017-01,1.616162,
DEU,CPI,TOT,AGRWTH,M,2017-02,1.913394,
DEU,CPI,TOT,AGRWTH,M,2017-03,1.4,
DEU,CPI,TOT,AGRWTH,M,2017-04,1.698302,
DEU,CPI,TOT,AGRWTH,M,2017-05,1.192843,
DEU,CPI,TOT,AGRWTH,M,2017-06,1.390268,
DEU,CPI,TOT,AGRWTH,M,2017-07,1.384768,
DEU,CPI,TOT,AGRWTH,M,2017-08,1.584158,
DEU,CPI,TOT,AGRWTH,M,2017-09,1.683168,
DEU,CPI,TOT,AGRWTH,M,2017-10,1.284585,
DEU,CPI,TOT,AGRWTH,M,2017-11,1.59204,
DEU,CPI,TOT,AGRWTH,M,2017-12,1.383399,
DEU,CPI,TOT,AGRWTH,M,2018-01,1.39165,
DEU,CPI,TOT,AGRWTH,M,2018-02,1.086957,
DEU,CPI,TOT,AGRWTH,M,2018-03,1.47929,
DEU,CPI,TOT,AGRWTH,M,2018-04,1.277014,
DEU,CPI,TOT,AGRWTH,M,2018-05,2.062868,
DEU,CPI,TOT,AGRWTH,M,2018-06,1.860921,
DEU,CPI,TOT,AGRWTH,M,2018-07,1.853659,
DEU,CPI,TOT,AGRWTH,M,2018-08,1.851852,
DEU,CPI,TOT,AGRWTH,M,2018-09,1.94742,
DEU,CPI,TOT,AGRWTH,M,2018-10,2.341463,
DEU,CPI,TOT,AGRWTH,M,2018-11,2.056807,
DEU,CPI,TOT,AGRWTH,M,2018-12,1.559454,
DEU,CPI,TOT,AGRWTH,M,2019-01,1.372549,
DEU,CPI,TOT,AGRWTH,M,2019-02,1.466276,
DEU,CPI,TOT,AGRWTH,M,2019-03,1.263363,
DEU,CPI,TOT,AGRWTH,M,2019-04,2.036857,
DEU,CPI,TOT,AGRWTH,M,2019-05,1.443696,
DEU,CPI,TOT,AGRWTH,M,2019-06,1.634615,
DEU,CPI,TOT,AGRWTH,M,2019-07,1.724138,
DEU,CPI,TOT,AGRWTH,M,2019-08,1.435407,
DEU,CPI,TOT,AGRWTH,M,2019-09,1.241643,
DEU,CPI,TOT,AGRWTH,M,2019-10,1.143947,
DEU,CPI,TOT,AGRWTH,M,2019-11,1.055662,
DEU,CPI,TOT,AGRWTH,M,2019-12,1.535509,
DEU,CPI,TOT,AGRWTH,M,2020-01,1.740812,
DEU,CPI,TOT,AGRWTH,M,2020-02,1.734104,
DEU,CPI,TOT,AGRWTH,M,2020-03,1.439539,
DEU,CPI,TOT,AGRWTH,M,2020-04,0.8555133,
DEU,CPI,TOT,AGRWTH,M,2020-05,0.5692599,
DEU,CPI,TOT,AGRWTH,M,2020-06,0.8514664,
DEU,CPI,TOT,AGRWTH,M,2020-07,-0.09416196,
DEU,CPI,TOT,AGRWTH,M,2020-08,0.0,
DEU,CPI,TOT,AGRWTH,M,2020-09,-0.1886792,
DEU,CPI,TOT,AGRWTH,M,2020-10,-0.1885014,
DEU,CPI,TOT,AGRWTH,M,2020-11,-0.2849003,
DEU,CPI,TOT,AGRWTH,M,2020-12,-0.2835539,
DEU,CPI,TOT,AGRWTH,M,2021-01,1.045627,
DEU,CPI,TOT,AGRWTH,M,2021-02,1.325758,
DEU,CPI,TOT,AGRWTH,M,2021-03,1.702933,
DEU,CPI,TOT,AGRWTH,M,2021-04,1.979265,
DEU,CPI,TOT,AGRWTH,M,2021-05,2.54717,
DEU,CPI,TOT,AGRWTH,M,2021-06,2.345216,
DEU,CPI,TOT,AGRWTH,M,2021-07,3.770028,
DEU,CPI,TOT,AGRWTH,M,2021-08,3.867924,
DEU,CPI,TOT,AGRWTH,M,2021-09,4.064272,
DEU,CPI,TOT,AGRWTH,M,2021-10,4.532578,
DEU,CPI,TOT,AGRWTH,M,2021-11,5.238095,
DEU,CPI,TOT,AGRWTH,M,2021-12,5.308057,
DEU,CPI,TOT,AGRWTH,M,2022-01,4.891816,
ITA,CPI,TOT,AGRWTH,M,1969-11,4.083571,
ITA,CPI,TOT,AGRWTH,M,1969-12,4.166667,
ITA,CPI,TOT,AGRWTH,M,1970-01,4.34372,
ITA,CPI,TOT,AGRWTH,M,1970-02,4.995287,
ITA,CPI,TOT,AGRWTH,M,1970-03,4.976526,
ITA,CPI,TOT,AGRWTH,M,1970-04,5.05145,
ITA,CPI,TOT,AGRWTH,M,1970-05,5.223881,
ITA,CPI,TOT,AGRWTH,M,1970-06,5.018588,
ITA,CPI,TOT,AGRWTH,M,1970-07,4.621072,
ITA,CPI,TOT,AGRWTH,M,1970-08,4.516129,
ITA,CPI,TOT,AGRWTH,M,1970-09,4.967801,
ITA,CPI,TOT,AGRWTH,M,1970-10,5.137615,
ITA,CPI,TOT,AGRWTH,M,1970-11,5.383212,
ITA,CPI,TOT,AGRWTH,M,1970-12,5.363636,
ITA,CPI,TOT,AGRWTH,M,1971-01,5.217157,
ITA,CPI,TOT,AGRWTH,M,1971-02,4.773601,
ITA,CPI,TOT,AGRWTH,M,1971-03,4.803779,
ITA,CPI,TOT,AGRWTH,M,1971-04,4.639582,
ITA,CPI,TOT,AGRWTH,M,1971-05,4.777925,
ITA,CPI,TOT,AGRWTH,M,1971-06,4.692662,
ITA,CPI,TOT,AGRWTH,M,1971-07,4.807715,
ITA,CPI,TOT,AGRWTH,M,1971-08,4.822531,
ITA,CPI,TOT,AGRWTH,M,1971-09,4.873978,
ITA,CPI,TOT,AGRWTH,M,1971-10,4.91034,
ITA,CPI,TOT,AGRWTH,M,1971-11,4.582936,
ITA,CPI,TOT,AGRWTH,M,1971-12,4.612705,
ITA,CPI,TOT,AGRWTH,M,1972-01,4.673807,
ITA,CPI,TOT,AGRWTH,M,1972-02,4.84966,
ITA,CPI,TOT,AGRWTH,M,1972-03,4.7343,
ITA,CPI,TOT,AGRWTH,M,1972-04,4.624278,
ITA,CPI,TOT,AGRWTH,M,1972-05,4.980843,
ITA,CPI,TOT,AGRWTH,M,1972-06,5.454545,
ITA,CPI,TOT,AGRWTH,M,1972-07,5.534351,
ITA,CPI,TOT,AGRWTH,M,1972-08,6.0,
ITA,CPI,TOT,AGRWTH,M,1972-09,6.338695,
ITA,CPI,TOT,AGRWTH,M,1972-10,6.967985,
ITA,CPI,TOT,AGRWTH,M,1972-11,7.310215,
ITA,CPI,TOT,AGRWTH,M,1972-12,7.376284,
ITA,CPI,TOT,AGRWTH,M,1973-01,8.093023,
ITA,CPI,TOT,AGRWTH,M,1973-02,8.695652,
ITA,CPI,TOT,AGRWTH,M,1973-03,9.594096,
ITA,CPI,TOT,AGRWTH,M,1973-04,10.49724,
ITA,CPI,TOT,AGRWTH,M,1973-05,11.13139,
ITA,CPI,TOT,AGRWTH,M,1973-06,11.5245,
ITA,CPI,TOT,AGRWTH,M,1973-07,11.75407,
ITA,CPI,TOT,AGRWTH,M,1973-08,11.76999,
ITA,CPI,TOT,AGRWTH,M,1973-09,11.29893,
ITA,CPI,TOT,AGRWTH,M,1973-10,11.00352,
ITA,CPI,TOT,AGRWTH,M,1973-11,11.44105,
ITA,CPI,TOT,AGRWTH,M,1973-12,12.52174,
ITA,CPI,TOT,AGRWTH,M,1974-01,13.16695,
ITA,CPI,TOT,AGRWTH,M,1974-02,14.29787,
ITA,CPI,TOT,AGRWTH,M,1974-03,15.99327,
ITA,CPI,TOT,AGRWTH,M,1974-04,16.25,
ITA,CPI,TOT,AGRWTH,M,1974-05,16.17406,
ITA,CPI,TOT,AGRWTH,M,1974-06,16.76159,
ITA,CPI,TOT,AGRWTH,M,1974-07,18.4466,
ITA,CPI,TOT,AGRWTH,M,1974-08,20.25723,
ITA,CPI,TOT,AGRWTH,M,1974-09,23.02158,
ITA,CPI,TOT,AGRWTH,M,1974-10,24.34576,
ITA,CPI,TOT,AGRWTH,M,1974-11,25.23511,
ITA,CPI,TOT,AGRWTH,M,1974-12,24.49768,
ITA,CPI,TOT,AGRWTH,M,1975-01,24.10646,
ITA,CPI,TOT,AGRWTH,M,1975-02,23.30603,
ITA,CPI,TOT,AGRWTH,M,1975-03,20.3193,
ITA,CPI,TOT,AGRWTH,M,1975-04,20.43011,
ITA,CPI,TOT,AGRWTH,M,1975-05,19.71731,
ITA,CPI,TOT,AGRWTH,M,1975-06,18.9547,
ITA,CPI,TOT,AGRWTH,M,1975-07,17.0765,
ITA,CPI,TOT,AGRWTH,M,1975-08,15.30749,
ITA,CPI,TOT,AGRWTH,M,1975-09,12.99545,
ITA,CPI,TOT,AGRWTH,M,1975-10,12.11735,
ITA,CPI,TOT,AGRWTH,M,1975-11,11.26408,
ITA,CPI,TOT,AGRWTH,M,1975-12,11.23526,
ITA,CPI,TOT,AGRWTH,M,1976-01,10.96814,
ITA,CPI,TOT,AGRWTH,M,1976-02,11.77536,
ITA,CPI,TOT,AGRWTH,M,1976-03,13.87214,
ITA,CPI,TOT,AGRWTH,M,1976-04,15.35714,
ITA,CPI,TOT,AGRWTH,M,1976-05,16.70602,
ITA,CPI,TOT,AGRWTH,M,1976-06,16.34446,
ITA,CPI,TOT,AGRWTH,M,1976-07,16.45274,
ITA,CPI,TOT,AGRWTH,M,1976-08,16.98551,
ITA,CPI,TOT,AGRWTH,M,1976-09,17.99885,
ITA,CPI,TOT,AGRWTH,M,1976-10,20.07964,
ITA,CPI,TOT,AGRWTH,M,1976-11,21.31609,
ITA,CPI,TOT,AGRWTH,M,1976-12,20.50154,
ITA,CPI,TOT,AGRWTH,M,1977-01,20.78154,
ITA,CPI,TOT,AGRWTH,M,1977-02,20.43776,
ITA,CPI,TOT,AGRWTH,M,1977-03,19.55875,
ITA,CPI,TOT,AGRWTH,M,1977-04,17.9172,
ITA,CPI,TOT,AGRWTH,M,1977-05,17.00564,
ITA,CPI,TOT,AGRWTH,M,1977-06,17.28007,
ITA,CPI,TOT,AGRWTH,M,1977-07,17.39305,
ITA,CPI,TOT,AGRWTH,M,1977-08,17.20211,
ITA,CPI,TOT,AGRWTH,M,1977-09,16.72039,
ITA,CPI,TOT,AGRWTH,M,1977-10,14.97223,
ITA,CPI,TOT,AGRWTH,M,1977-11,13.63165,
ITA,CPI,TOT,AGRWTH,M,1977-12,14.06105,
ITA,CPI,TOT,AGRWTH,M,1978-01,13.51598,
ITA,CPI,TOT,AGRWTH,M,1978-02,12.5448,
ITA,CPI,TOT,AGRWTH,M,1978-03,12.56637,
ITA,CPI,TOT,AGRWTH,M,1978-04,12.23776,
ITA,CPI,TOT,AGRWTH,M,1978-05,11.9171,
ITA,CPI,TOT,AGRWTH,M,1978-06,12.09262,
ITA,CPI,TOT,AGRWTH,M,1978-07,12.10571,
ITA,CPI,TOT,AGRWTH,M,1978-08,11.65541,
ITA,CPI,TOT,AGRWTH,M,1978-09,12.01001,
ITA,CPI,TOT,AGRWTH,M,1978-10,11.52263,
ITA,CPI,TOT,AGRWTH,M,1978-11,11.57294,
ITA,CPI,TOT,AGRWTH,M,1978-12,11.59773,
ITA,CPI,TOT,AGRWTH,M,1979-01,12.55028,
ITA,CPI,TOT,AGRWTH,M,1979-02,13.05732,
ITA,CPI,TOT,AGRWTH,M,1979-03,13.12893,
ITA,CPI,TOT,AGRWTH,M,1979-04,13.47352,
ITA,CPI,TOT,AGRWTH,M,1979-05,13.65741,
ITA,CPI,TOT,AGRWTH,M,1979-06,13.61897,
ITA,CPI,TOT,AGRWTH,M,1979-07,13.91635,
ITA,CPI,TOT,AGRWTH,M,1979-08,14.67474,
ITA,CPI,TOT,AGRWTH,M,1979-09,15.78555,
ITA,CPI,TOT,AGRWTH,M,1979-10,16.90037,
ITA,CPI,TOT,AGRWTH,M,1979-11,17.31191,
ITA,CPI,TOT,AGRWTH,M,1979-12,18.82267,
ITA,CPI,TOT,AGRWTH,M,1980-01,20.58613,
ITA,CPI,TOT,AGRWTH,M,1980-02,20.84507,
ITA,CPI,TOT,AGRWTH,M,1980-03,20.50035,
ITA,CPI,TOT,AGRWTH,M,1980-04,20.93342,
ITA,CPI,TOT,AGRWTH,M,1980-05,20.84182,
ITA,CPI,TOT,AGRWTH,M,1980-06,20.94276,
ITA,CPI,TOT,AGRWTH,M,1980-07,22.02937,
ITA,CPI,TOT,AGRWTH,M,1980-08,22.03166,
ITA,CPI,TOT,AGRWTH,M,1980-09,21.35048,
ITA,CPI,TOT,AGRWTH,M,1980-10,21.14899,
ITA,CPI,TOT,AGRWTH,M,1980-11,21.98007,
ITA,CPI,TOT,AGRWTH,M,1980-12,19.55133,
ITA,CPI,TOT,AGRWTH,M,1981-01,18.02999,
ITA,CPI,TOT,AGRWTH,M,1981-02,18.2688,
ITA,CPI,TOT,AGRWTH,M,1981-03,18.72514,
ITA,CPI,TOT,AGRWTH,M,1981-04,18.39218,
ITA,CPI,TOT,AGRWTH,M,1981-05,19.04055,
ITA,CPI,TOT,AGRWTH,M,1981-06,19.3011,
ITA,CPI,TOT,AGRWTH,M,1981-07,17.91157,
ITA,CPI,TOT,AGRWTH,M,1981-08,17.59456,
ITA,CPI,TOT,AGRWTH,M,1981-09,16.933,
ITA,CPI,TOT,AGRWTH,M,1981-10,16.98033,
ITA,CPI,TOT,AGRWTH,M,1981-11,16.64137,
ITA,CPI,TOT,AGRWTH,M,1981-12,18.11391,
ITA,CPI,TOT,AGRWTH,M,1982-01,17.59853,
ITA,CPI,TOT,AGRWTH,M,1982-02,17.08633,
ITA,CPI,TOT,AGRWTH,M,1982-03,16.40071,
ITA,CPI,TOT,AGRWTH,M,1982-04,15.83552,
ITA,CPI,TOT,AGRWTH,M,1982-05,15.33161,
ITA,CPI,TOT,AGRWTH,M,1982-06,15.24702,
ITA,CPI,TOT,AGRWTH,M,1982-07,16.00339,
ITA,CPI,TOT,AGRWTH,M,1982-08,17.0302,
ITA,CPI,TOT,AGRWTH,M,1982-09,17.12159,
ITA,CPI,TOT,AGRWTH,M,1982-10,17.07317,
ITA,CPI,TOT,AGRWTH,M,1982-11,16.61342,
ITA,CPI,TOT,AGRWTH,M,1982-12,16.44269,
ITA,CPI,TOT,AGRWTH,M,1983-01,16.212,
ITA,CPI,TOT,AGRWTH,M,1983-02,16.05223,
ITA,CPI,TOT,AGRWTH,M,1983-03,16.14623,
ITA,CPI,TOT,AGRWTH,M,1983-04,16.38973,
ITA,CPI,TOT,AGRWTH,M,1983-05,16.05676,
ITA,CPI,TOT,AGRWTH,M,1983-06,15.52106,
ITA,CPI,TOT,AGRWTH,M,1983-07,15.0365,
ITA,CPI,TOT,AGRWTH,M,1983-08,13.54839,
ITA,CPI,TOT,AGRWTH,M,1983-09,13.34746,
ITA,CPI,TOT,AGRWTH,M,1983-10,13.125,
ITA,CPI,TOT,AGRWTH,M,1983-11,12.80822,
ITA,CPI,TOT,AGRWTH,M,1983-12,12.28785,
ITA,CPI,TOT,AGRWTH,M,1984-01,12.27364,
ITA,CPI,TOT,AGRWTH,M,1984-02,12.11119,
ITA,CPI,TOT,AGRWTH,M,1984-03,11.86885,
ITA,CPI,TOT,AGRWTH,M,1984-04,11.55094,
ITA,CPI,TOT,AGRWTH,M,1984-05,11.32561,
ITA,CPI,TOT,AGRWTH,M,1984-06,11.32438,
ITA,CPI,TOT,AGRWTH,M,1984-07,10.6599,
ITA,CPI,TOT,AGRWTH,M,1984-08,10.66919,
ITA,CPI,TOT,AGRWTH,M,1984-09,10.09346,
ITA,CPI,TOT,AGRWTH,M,1984-10,9.515039,
ITA,CPI,TOT,AGRWTH,M,1984-11,9.168184,
ITA,CPI,TOT,AGRWTH,M,1984-12,9.371222,
ITA,CPI,TOT,AGRWTH,M,1985-01,9.255864,
ITA,CPI,TOT,AGRWTH,M,1985-02,9.314118,
ITA,CPI,TOT,AGRWTH,M,1985-03,9.437661,
ITA,CPI,TOT,AGRWTH,M,1985-04,9.38503,
ITA,CPI,TOT,AGRWTH,M,1985-05,9.459586,
ITA,CPI,TOT,AGRWTH,M,1985-06,9.486772,
ITA,CPI,TOT,AGRWTH,M,1985-07,9.453909,
ITA,CPI,TOT,AGRWTH,M,1985-08,9.109098,
ITA,CPI,TOT,AGRWTH,M,1985-09,8.890861,
ITA,CPI,TOT,AGRWTH,M,1985-10,8.92002,
ITA,CPI,TOT,AGRWTH,M,1985-11,8.918715,
ITA,CPI,TOT,AGRWTH,M,1985-12,8.887645,
ITA,CPI,TOT,AGRWTH,M,1986-01,8.220604,
ITA,CPI,TOT,AGRWTH,M,1986-02,7.297019,
ITA,CPI,TOT,AGRWTH,M,1986-03,6.931702,
ITA,CPI,TOT,AGRWTH,M,1986-04,6.376518,
ITA,CPI,TOT,AGRWTH,M,1986-05,6.130653,
ITA,CPI,TOT,AGRWTH,M,1986-06,5.694306,
ITA,CPI,TOT,AGRWTH,M,1986-07,5.483549,
ITA,CPI,TOT,AGRWTH,M,1986-08,5.572139,
ITA,CPI,TOT,AGRWTH,M,1986-09,5.242334,
ITA,CPI,TOT,AGRWTH,M,1986-10,4.701273,
ITA,CPI,TOT,AGRWTH,M,1986-11,4.373178,
ITA,CPI,TOT,AGRWTH,M,1986-12,4.154589,
ITA,CPI,TOT,AGRWTH,M,1987-01,4.230769,
ITA,CPI,TOT,AGRWTH,M,1987-02,4.40613,
ITA,CPI,TOT,AGRWTH,M,1987-03,4.194471,
ITA,CPI,TOT,AGRWTH,M,1987-04,4.376784,
ITA,CPI,TOT,AGRWTH,M,1987-05,4.356061,
ITA,CPI,TOT,AGRWTH,M,1987-06,4.536862,
ITA,CPI,TOT,AGRWTH,M,1987-07,4.725898,
ITA,CPI,TOT,AGRWTH,M,1987-08,4.806786,
ITA,CPI,TOT,AGRWTH,M,1987-09,5.169173,
ITA,CPI,TOT,AGRWTH,M,1987-10,5.519177,
ITA,CPI,TOT,AGRWTH,M,1987-11,5.400373,
ITA,CPI,TOT,AGRWTH,M,1987-12,5.194805,
ITA,CPI,TOT,AGRWTH,M,1988-01,5.166052,
ITA,CPI,TOT,AGRWTH,M,1988-02,5.045872,
ITA,CPI,TOT,AGRWTH,M,1988-03,5.215004,
ITA,CPI,TOT,AGRWTH,M,1988-04,5.104831,
ITA,CPI,TOT,AGRWTH,M,1988-05,4.990926,
ITA,CPI,TOT,AGRWTH,M,1988-06,4.972875,
ITA,CPI,TOT,AGRWTH,M,1988-07,4.963899,
ITA,CPI,TOT,AGRWTH,M,1988-08,5.035971,
ITA,CPI,TOT,AGRWTH,M,1988-09,4.915103,
ITA,CPI,TOT,AGRWTH,M,1988-10,4.787234,
ITA,CPI,TOT,AGRWTH,M,1988-11,5.123675,
ITA,CPI,TOT,AGRWTH,M,1988-12,5.379189,
ITA,CPI,TOT,AGRWTH,M,1989-01,5.526316,
ITA,CPI,TOT,AGRWTH,M,1989-02,5.938865,
ITA,CPI,TOT,AGRWTH,M,1989-03,6.086957,
ITA,CPI,TOT,AGRWTH,M,1989-04,6.33131,
ITA,CPI,TOT,AGRWTH,M,1989-05,6.482282,
ITA,CPI,TOT,AGRWTH,M,1989-06,6.546081,
ITA,CPI,TOT,AGRWTH,M,1989-07,6.534824,
ITA,CPI,TOT,AGRWTH,M,1989-08,6.335617,
ITA,CPI,TOT,AGRWTH,M,1989-09,6.303237,
ITA,CPI,TOT,AGRWTH,M,1989-10,6.42978,
ITA,CPI,TOT,AGRWTH,M,1989-11,6.302521,
ITA,CPI,TOT,AGRWTH,M,1989-12,6.276151,
ITA,CPI,TOT,AGRWTH,M,1990-01,6.566916,
ITA,CPI,TOT,AGRWTH,M,1990-02,6.512778,
ITA,CPI,TOT,AGRWTH,M,1990-03,6.311475,
ITA,CPI,TOT,AGRWTH,M,1990-04,6.199021,
ITA,CPI,TOT,AGRWTH,M,1990-05,6.006494,
ITA,CPI,TOT,AGRWTH,M,1990-06,6.063056,
ITA,CPI,TOT,AGRWTH,M,1990-07,6.214689,
ITA,CPI,TOT,AGRWTH,M,1990-08,6.68277,
ITA,CPI,TOT,AGRWTH,M,1990-09,6.730769,
ITA,CPI,TOT,AGRWTH,M,1990-10,6.756757,
ITA,CPI,TOT,AGRWTH,M,1990-11,6.798419,
ITA,CPI,TOT,AGRWTH,M,1990-12,6.614173,
ITA,CPI,TOT,AGRWTH,M,1991-01,6.276703,
ITA,CPI,TOT,AGRWTH,M,1991-02,6.27002,
ITA,CPI,TOT,AGRWTH,M,1991-03,6.469905,
ITA,CPI,TOT,AGRWTH,M,1991-04,6.465847,
ITA,CPI,TOT,AGRWTH,M,1991-05,6.543338,
ITA,CPI,TOT,AGRWTH,M,1991-06,6.558257,
ITA,CPI,TOT,AGRWTH,M,1991-07,6.634879,
ITA,CPI,TOT,AGRWTH,M,1991-08,6.208906,
ITA,CPI,TOT,AGRWTH,M,1991-09,6.14537,
ITA,CPI,TOT,AGRWTH,M,1991-10,5.766542,
ITA,CPI,TOT,AGRWTH,M,1991-11,5.822971,
ITA,CPI,TOT,AGRWTH,M,1991-12,5.880453,
ITA,CPI,TOT,AGRWTH,M,1992-01,5.89942,
ITA,CPI,TOT,AGRWTH,M,1992-02,5.662188,
ITA,CPI,TOT,AGRWTH,M,1992-03,5.534351,
ITA,CPI,TOT,AGRWTH,M,1992-04,5.513308,
ITA,CPI,TOT,AGRWTH,M,1992-05,5.587121,
ITA,CPI,TOT,AGRWTH,M,1992-06,5.37229,
ITA,CPI,TOT,AGRWTH,M,1992-07,5.164319,
ITA,CPI,TOT,AGRWTH,M,1992-08,5.149813,
ITA,CPI,TOT,AGRWTH,M,1992-09,4.846226,
ITA,CPI,TOT,AGRWTH,M,1992-10,4.823748,
ITA,CPI,TOT,AGRWTH,M,1992-11,4.884793,
ITA,CPI,TOT,AGRWTH,M,1992-12,4.871324,
ITA,CPI,TOT,AGRWTH,M,1993-01,4.748858,
ITA,CPI,TOT,AGRWTH,M,1993-02,4.541326,
ITA,CPI,TOT,AGRWTH,M,1993-03,4.43038,
ITA,CPI,TOT,AGRWTH,M,1993-04,4.504505,
ITA,CPI,TOT,AGRWTH,M,1993-05,4.394619,
ITA,CPI,TOT,AGRWTH,M,1993-06,4.740608,
ITA,CPI,TOT,AGRWTH,M,1993-07,4.910714,
ITA,CPI,TOT,AGRWTH,M,1993-08,4.719501,
ITA,CPI,TOT,AGRWTH,M,1993-09,4.8,
ITA,CPI,TOT,AGRWTH,M,1993-10,4.867257,
ITA,CPI,TOT,AGRWTH,M,1993-11,4.481546,
