Date,year,month,date2,Price,Dividend,Earnings,CPI,R,PriceReal,DividendReal,RealTotalReturn,EarningsReal,CAPE
1888.01,1888,1,1888-1-01,5.31,0.2483,0.3517,8.372844628,3.67,187.7918599,8.781302976,503.6921457,12.43811622,15.35866251
1888.02,1888,2,1888-2-01,5.28,0.2467,0.3433,8.277679339,3.651666667,188.877662,8.825022577,508.5769929,12.28062526,15.41817832
1888.03,1888,3,1888-3-01,5.08,0.245,0.335,8.277679339,3.633333333,181.7232051,8.764209693,491.2792748,11.98371529,14.80897237
1888.04,1888,4,1888-4-01,5.1,0.2433,0.3267,8.18251405,3.615,184.5604714,8.804620134,500.9332468,11.82272667,15.02010868
1888.05,1888,5,1888-5-01,5.17,0.2417,0.3183,8.087381157,3.596666667,189.2944608,8.849607575,515.7838513,11.65424117,15.38791696
1888.06,1888,6,1888-6-01,5.01,0.24,0.31,7.992232066,3.578333333,185.6200624,8.891979038,507.7910111,11.48547292,15.07762882
1888.07,1888,7,1888-7-01,5.14,0.2383,0.3017,8.087381157,3.56,188.1960403,8.725119922,516.8270486,11.04644851,15.27964252
1888.08,1888,8,1888-8-01,5.25,0.2367,0.2933,8.087381157,3.541666667,192.223582,8.666537497,529.8708986,10.73889078,15.60291167
1888.09,1888,9,1888-9-01,5.38,0.235,0.285,8.087381157,3.523333333,196.983404,8.60429367,544.9680139,10.43499445,15.98782882
1888.1,1888,10,1888-10-01,5.35,0.2333,0.2767,8.18251405,3.505,193.6075533,8.442736857,537.5749433,10.01331028,15.71594187
1888.11,1888,11,1888-11-01,5.24,0.2317,0.2683,8.277679339,3.486666667,187.4467706,8.28843831,522.3866015,9.597703921,15.22374902
1888.12,1888,12,1888-12-01,5.14,0.23,0.26,8.277679339,3.468333333,183.8695421,8.227625426,514.3281568,9.30079396,14.9467483
1889.01,1889,1,1889-1-01,5.24,0.2292,0.2633,7.992232066,3.45,194.1415423,8.491839982,545.0409377,9.755242003,15.80228607
1889.02,1889,2,1889-2-01,5.3,0.2283,0.2667,7.897091074,3.4475,198.7302584,8.560399623,559.9262225,10.00025659,16.19272045
1889.03,1889,3,1889-3-01,5.19,0.2275,0.27,7.801941983,3.445,196.9789942,8.634435682,557.0193099,10.24746213,16.06504536
1889.04,1889,4,1889-4-01,5.18,0.2267,0.2733,7.801941983,3.4425,196.5994586,8.604072832,557.9736124,10.37270889,16.05010453
1889.05,1889,5,1889-5-01,5.32,0.2258,0.2767,7.611651901,3.44,206.9607492,8.784161122,589.4577831,10.7642931,16.91542108
1889.06,1889,6,1889-6-01,5.41,0.225,0.28,7.611651901,3.4375,210.4619649,8.753039204,601.5073195,10.89267101,17.21930294
1889.07,1889,7,1889-7-01,5.3,0.2242,0.2833,7.611651901,3.435,206.1827013,8.721917287,591.3543355,11.02104892,16.88921449
1889.08,1889,8,1889-8-01,5.37,0.2233,0.2867,7.611651901,3.4325,208.905869,8.68690513,601.2409246,11.15331707,17.13185398
1889.09,1889,9,1889-9-01,5.5,0.2225,0.29,7.706792893,3.43,211.3217875,8.548926858,610.2444029,11.14242152,17.35078803
1889.1,1889,10,1889-10-01,5.4,0.2217,0.2933,7.706792893,3.4275,207.4795732,8.518189143,601.1989165,11.26921459,17.0532144
1889.11,1889,11,1889-11-01,5.35,0.2208,0.2967,7.706792893,3.425,205.558466,8.483609214,597.6807895,11.39984988,16.90602117
1889.12,1889,12,1889-12-01,5.32,0.22,0.3,7.801941983,3.4225,201.9129575,8.349783957,589.104276,11.38606903,16.61033808
1890.01,1890,1,1890-1-01,5.38,0.22,0.2992,7.611651901,3.42,209.294893,8.558527222,612.7227958,11.63959702,17.22007198
1890.02,1890,2,1890-2-01,5.32,0.22,0.2983,7.611651901,3.436666667,206.9607492,8.558527222,607.977421,11.60458487,17.02681498
1890.03,1890,3,1890-3-01,5.28,0.22,0.2975,7.611651901,3.453333333,205.4046533,8.558527222,605.5013225,11.57346295,16.90112229
1890.04,1890,4,1890-4-01,5.39,0.22,0.2967,7.611651901,3.47,209.6839169,8.558527222,620.2183685,11.54234103,17.25785454
1890.05,1890,5,1890-5-01,5.62,0.22,0.2958,7.706792893,3.486666667,215.9324447,8.4528715,640.7842624,11.36526995,17.78643049
1890.06,1890,6,1890-6-01,5.58,0.22,0.295,7.706792893,3.503333333,214.3955589,8.4528715,638.3138604,11.33453224,17.68436084
1890.07,1890,7,1890-7-01,5.54,0.22,0.2942,7.706792893,3.52,212.8586732,8.4528715,635.8353419,11.30379452,17.58929544
1890.08,1890,8,1890-8-01,5.41,0.22,0.2933,7.992232066,3.536666667,200.4400275,8.150980785,600.7683014,10.86673938,16.59679113
1890.09,1890,9,1890-9-01,5.32,0.22,0.2925,8.087381157,3.553333333,194.7865631,8.055083436,585.8353943,10.70959957,16.169702
1890.1,1890,10,1890-10-01,5.08,0.22,0.2917,8.087381157,3.57,185.9991993,8.055083436,561.4255862,10.68030836,15.48284916
1890.11,1890,11,1890-11-01,4.71,0.22,0.2908,7.897091074,3.586666667,176.6074561,8.249180539,535.15223,10.90391682,14.74504349
1890.12,1890,12,1890-12-01,4.6,0.22,0.29,7.897091074,3.603333333,172.4828658,8.249180539,524.7370238,10.8739198,14.44299123
1891.01,1891,1,1891-1-01,4.84,0.22,0.2942,7.801941983,3.62,183.695247,8.349783957,560.9648056,11.16593836,15.42898009
1891.02,1891,2,1891-2-01,4.9,0.22,0.2983,7.897091074,3.618333333,183.7317484,8.249180539,563.1755376,11.18513888,15.47652233
1891.03,1891,3,1891-3-01,4.81,0.22,0.3025,7.992232066,3.616666667,178.2100799,8.150980785,548.3325257,11.20759858,15.05162336
1891.04,1891,4,1891-4-01,4.97,0.22,0.3067,8.087381157,3.615,181.9716576,8.055083436,561.9718632,11.22951859,15.40894513
1891.05,1891,5,1891-5-01,4.95,0.22,0.3108,7.992232066,3.613333333,183.3970677,8.150980785,568.4715503,11.51511285,15.56649523
1891.06,1891,6,1891-6-01,4.85,0.22,0.315,7.801941983,3.611666667,184.0747827,8.349783957,572.7290498,11.95537248,15.6582114
1891.07,1891,7,1891-7-01,4.77,0.22,0.3192,7.706792893,3.61,183.273623,8.4528715,572.4280108,12.2643481,15.61791924
1891.08,1891,8,1891-8-01,4.93,0.22,0.3233,7.706792893,3.608333333,189.4211659,8.4528715,593.829058,12.42187889,16.16399851
1891.09,1891,9,1891-9-01,5.33,0.22,0.3275,7.611651901,3.606666667,207.3497732,8.558527222,652.2705374,12.74053484,17.71126141
1891.1,1891,10,1891-10-01,5.33,0.22,0.3317,7.611651901,3.605,207.3497732,8.558527222,654.5141196,12.90392491,17.71656859
1891.11,1891,11,1891-11-01,5.25,0.22,0.3358,7.51650281,3.603333333,206.822962,8.666866979,655.131001,13.2287906,17.67173917
1891.12,1891,12,1891-12-01,5.41,0.22,0.34,7.51650281,3.601666667,213.126138,8.666866979,677.3846572,13.39424897,18.206303
1892.01,1892,1,1892-1-01,5.51,0.2217,0.3425,7.326212727,3.6,222.7036568,8.960689786,710.1984823,13.84319464,19.0163884
1892.02,1892,2,1892-2-01,5.52,0.2233,0.345,7.326212727,3.6125,223.1078377,9.025358724,713.8858861,13.94423986,19.03642504
1892.03,1892,3,1892-3-01,5.58,0.225,0.3475,7.135922645,3.625,231.5470966,9.336576476,743.3788228,14.41982367,19.73805485
1892.04,1892,4,1892-4-01,5.57,0.2267,0.35,7.040773554,3.6375,234.2556599,9.534247414,754.6254263,14.719835,19.94326524
1892.05,1892,5,1892-5-01,5.57,0.2283,0.3525,7.040773554,3.65,234.2556599,9.601538088,757.2029395,14.82497668,19.91146521
1892.06,1892,6,1892-6-01,5.54,0.23,0.355,7.040773554,3.6625,232.9939597,9.67303443,755.7302228,14.93011836,19.7692844
1892.07,1892,7,1892-7-01,5.54,0.2317,0.3575,7.231071736,3.675,226.86232,9.48808656,738.4064719,14.63958112,19.21188643
1892.08,1892,8,1892-8-01,5.62,0.2333,0.36,7.326212727,3.6875,227.1496463,9.429539589,741.8993381,14.55051115,19.2043038
1892.09,1892,9,1892-9-01,5.48,0.235,0.3625,7.326212727,3.7,221.4911142,9.498250337,726.0030667,14.65155637,18.69427181
1892.1,1892,10,1892-10-01,5.59,0.2367,0.365,7.326212727,3.7125,225.9371038,9.566961084,743.1893346,14.75260159,19.04021492
1892.11,1892,11,1892-11-01,5.57,0.2383,0.3675,7.51650281,3.725,219.429314,9.387792732,724.3561684,14.47760734,18.46331269
1892.12,1892,12,1892-12-01,5.51,0.24,0.37,7.611651901,3.7375,214.3522045,9.336575151,710.1645745,14.39388669,18.01300925
1893.01,1893,1,1893-1-01,5.61,0.2408,0.3608,7.897091074,3.75,210.3541037,9.029103062,699.4114134,13.52865608,17.65664371
1893.02,1893,2,1893-2-01,5.51,0.2417,0.3517,7.992232066,3.745833333,204.1450188,8.95496389,681.2478921,13.03045428,17.12519385
1893.03,1893,3,1893-3-01,5.31,0.2425,0.3425,7.801941983,3.741666667,201.5334219,9.203739134,675.0922555,12.99909548,16.89958903
1893.04,1893,4,1893-4-01,5.31,0.2433,0.3333,7.706792893,3.7375,204.0215803,9.348107436,686.0365414,12.80610032,17.10254158
1893.05,1893,5,1893-5-01,4.84,0.2442,0.3242,7.611651901,3.733333333,188.2875989,9.499965217,635.7919747,12.61215693,15.78098731
1893.06,1893,6,1893-6-01,4.61,0.245,0.315,7.421361818,3.729166667,183.9384804,9.775472384,623.8570193,12.56846449,15.41650386
1893.07,1893,7,1893-7-01,4.18,0.2458,0.3058,7.231071736,3.725,171.1704869,10.06547983,583.397202,12.52247246,14.34985418
1893.08,1893,8,1893-8-01,4.08,0.2467,0.2967,6.945632562,3.720833333,173.941669,10.51750239,595.829388,12.64914049,14.58805654
1893.09,1893,9,1893-9-01,4.37,0.2475,0.2875,7.231071736,3.716666667,178.9509636,10.13509462,615.8816114,11.77308971,15.01206908
1893.1,1893,10,1893-10-01,4.5,0.2483,0.2783,7.326212727,3.7125,181.8813894,10.03581089,628.8453192,11.24835348,15.27179415
1893.11,1893,11,1893-11-01,4.57,0.2492,0.2692,7.135922645,3.708333333,189.6362422,10.34077715,658.636705,11.17069505,15.9424114
1893.12,1893,12,1893-12-01,4.41,0.25,0.26,7.040773554,3.704166667,185.469921,10.51416786,647.2095258,10.93473457,15.61269434
1894.01,1894,1,1894-1-01,4.32,0.2467,0.2517,6.850483471,3.7,186.7315913,10.66358416,654.7131477,10.87970869,15.73986935
1894.02,1894,2,1894-2-01,4.38,0.2433,0.2433,6.755342479,3.68,191.9915051,10.66473361,676.2713449,10.66473361,16.2027366
1894.03,1894,3,1894-3-01,4.51,0.24,0.235,6.565052397,3.66,203.4199857,10.82501033,719.7045565,10.59948928,17.18762209
1894.04,1894,4,1894-4-01,4.57,0.2367,0.2267,6.565052397,3.64,206.1262383,10.67616644,732.42705,10.22512434,17.43484908
1894.05,1894,5,1894-5-01,4.4,0.2333,0.2183,6.565052397,3.62,198.4585227,10.52281212,708.2972916,9.846248977,16.80875192
1894.06,1894,6,1894-6-01,4.34,0.23,0.21,6.565052397,3.6,195.7522701,10.37396823,701.7240781,9.471884037,16.6063197
1894.07,1894,7,1894-7-01,4.25,0.2267,0.2017,6.565052397,3.58,191.6928912,10.22512434,690.2267441,9.097519096,16.28967971
1894.08,1894,8,1894-8-01,4.41,0.2233,0.1933,6.755342479,3.56,193.3065154,9.788060066,698.9738862,8.473049757,16.45777707
1894.09,1894,9,1894-9-01,4.48,0.22,0.185,6.850483471,3.54,193.6475762,9.509479189,703.0725534,7.9966075,16.52231544
1894.1,1894,10,1894-10-01,4.34,0.2167,0.1767,6.660193388,3.52,192.9559451,9.634459288,703.4764323,7.856063481,16.50290421
1894.11,1894,11,1894-11-01,4.34,0.2133,0.1683,6.660193388,3.5,192.9559451,9.483295645,706.3576059,7.482600361,16.54278445
1894.12,1894,12,1894-12-01,4.3,0.21,0.16,6.565052397,3.48,193.9481017,9.471884037,712.8791055,7.216673552,16.67246633
1895.01,1895,1,1895-1-01,4.25,0.2083,0.1675,6.565052397,3.46,191.6928912,9.39520688,707.4675794,7.554955125,16.52444394
1895.02,1895,2,1895-2-01,4.19,0.2067,0.175,6.565052397,3.471666667,188.9866386,9.323040145,700.3471263,7.893236697,16.33123769
1895.03,1895,3,1895-3-01,4.19,0.205,0.1825,6.565052397,3.483333333,188.9866386,9.246362988,703.2025591,8.23151827,16.36462543
1895.04,1895,4,1895-4-01,4.37,0.2033,0.19,6.850483471,3.495,188.8928366,8.787623268,705.5783608,8.212732027,16.38754382
1895.05,1895,5,1895-5-01,4.61,0.2017,0.1975,6.945632562,3.506666667,196.5370328,8.599028097,736.808697,8.419970496,17.08036955
1895.06,1895,6,1895-6-01,4.7,0.2,0.205,7.040773554,3.518333333,197.6663557,8.411334287,743.670289,8.621617644,17.20741354
1895.07,1895,7,1895-7-01,4.72,0.1983,0.2125,6.945632562,3.53,201.2266367,8.454076706,759.7154861,9.059461926,17.54601465
1895.08,1895,8,1895-8-01,4.79,0.1967,0.22,6.850483471,3.541666667,207.0472969,8.502338893,784.3659283,9.509479189,18.07407255
1895.09,1895,9,1895-9-01,4.82,0.195,0.2275,6.850483471,3.553333333,208.344044,8.428856554,791.9393989,9.833665979,18.20033595
1895.1,1895,10,1895-10-01,4.75,0.1933,0.235,6.850483471,3.565,205.3183007,8.355374214,783.0848482,10.15785277,17.94470662
1895.11,1895,11,1895-11-01,4.59,0.1917,0.2425,6.850483471,3.576666667,198.4023158,8.286214366,759.3408913,10.48203956,17.34299899
1895.12,1895,12,1895-12-01,4.32,0.19,0.25,6.755342479,3.588333333,189.3614845,8.328398623,727.3953715,10.95841924,16.54841516
1896.01,1896,1,1896-1-01,4.27,0.1892,0.2467,6.660193388,3.6,189.8437525,8.411812171,731.9406056,10.96825614,16.57622483
1896.02,1896,2,1896-2-01,4.45,0.1883,0.2433,6.565052397,3.583333333,200.7137332,8.493122686,776.5784648,10.97385422,17.51540335
1896.03,1896,3,1896-3-01,4.38,0.1875,0.24,6.565052397,3.566666667,197.5564385,8.457039319,767.089374,10.82501033,17.23236271
1896.04,1896,4,1896-4-01,4.42,0.1867,0.2367,6.469903306,3.55,202.2924869,8.544798034,788.2437901,10.83317458,17.64369938
1896.05,1896,5,1896-5-01,4.4,0.1858,0.2333,6.374754215,3.533333333,204.382876,8.630531444,799.1915508,10.83693749,17.82826689
1896.06,1896,6,1896-6-01,4.32,0.185,0.23,6.279613223,3.516666667,203.7070811,8.72356713,799.3916354,10.84551589,17.77757862
1896.07,1896,7,1896-7-01,4.04,0.1842,0.2267,6.279613223,3.5,190.5038443,8.685843596,750.4196455,10.68990632,16.6371001
1896.08,1896,8,1896-8-01,3.81,0.1833,0.2233,6.279613223,3.483333333,179.6583285,8.643404621,710.5350271,10.5295813,15.70337055
1896.09,1896,9,1896-9-01,4.01,0.1825,0.22,6.279613223,3.466666667,189.0892118,8.605681088,750.6696883,10.37397172,16.54433994
1896.1,1896,10,1896-10-01,4.1,0.1817,0.2167,6.469903306,3.45,187.646877,8.315960379,747.6948733,9.917823964,16.4388668
1896.11,1896,11,1896-11-01,4.38,0.1808,0.2133,6.660193388,3.433333333,194.7343409,8.038349051,778.6045971,9.483295645,17.08942524
1896.12,1896,12,1896-12-01,4.22,0.18,0.21,6.660193388,3.416666667,187.6207577,8.002781135,752.8288741,9.336577991,16.50140418
1897.01,1897,1,1897-1-01,4.22,0.18,0.2183,6.469903306,3.4,193.1389807,8.238155577,777.7253966,9.991052013,17.02652128
1897.02,1897,2,1897-2-01,4.18,0.18,0.2267,6.469903306,3.395833333,191.3082795,8.238155577,773.1180187,10.37549927,16.89402588
1897.03,1897,3,1897-3-01,4.19,0.18,0.235,6.469903306,3.391666667,191.7659548,8.238155577,777.7419302,10.75536978,16.95803072
1897.04,1897,4,1897-4-01,4.06,0.18,0.2433,6.374754215,3.3875,188.5896537,8.361117653,767.6856967,11.30144403,16.69685743
1897.05,1897,5,1897-5-01,4.08,0.18,0.2517,6.279613223,3.383333333,192.390021,8.487795045,786.0349758,11.86876674,17.04775513
1897.06,1897,6,1897-6-01,4.27,0.18,0.26,6.279613223,3.379166667,201.3493602,8.487795045,825.5293802,12.2601484,17.85049728
1897.07,1897,7,1897-7-01,4.46,0.18,0.2683,6.279613223,3.375,210.3086995,8.487795045,865.1625238,12.65153006,18.65197576
1897.08,1897,8,1897-8-01,4.75,0.18,0.2767,6.565052397,3.370833333,214.2449961,8.118757746,884.1387878,12.48033482,19.00639601
1897.09,1897,9,1897-9-01,4.98,0.18,0.285,6.755342479,3.366666667,218.2917113,7.890061853,903.5520005,12.49259793,19.37237029
1897.1,1897,10,1897-10-01,4.82,0.18,0.2933,6.660193388,3.3625,214.2966948,8.002781135,889.7762704,13.04008726,19.02803122
1897.11,1897,11,1897-11-01,4.65,0.18,0.3017,6.660193388,3.358333333,206.7385127,8.002781135,861.1631331,13.41355038,18.3584481
1897.12,1897,12,1897-12-01,4.75,0.18,0.31,6.660193388,3.354166667,211.1845022,8.002781135,882.460716,13.78256751,18.74875766
1898.01,1898,1,1898-1-01,4.88,0.1817,0.3133,6.660193388,3.35,216.9642885,8.078362957,909.4253095,13.92928516,19.24900002
1898.02,1898,2,1898-2-01,4.87,0.1833,0.3167,6.755342479,3.329166667,213.4700068,8.034712987,897.5852321,13.88212549,18.91813189
1898.03,1898,3,1898-3-01,4.65,0.185,0.32,6.755342479,3.308333333,203.8265979,8.109230238,859.8786656,14.02677663,18.04217492
1898.04,1898,4,1898-4-01,4.57,0.1867,0.3233,6.755342479,3.2875,200.3199037,8.183747489,847.9621034,14.17142776,17.70508943
1898.05,1898,5,1898-5-01,4.87,0.1883,0.3267,7.231071736,3.266666667,199.4259022,7.710861887,846.8977916,13.3783249,17.59563527
1898.06,1898,6,1898-6-01,5.06,0.19,0.33,6.755342479,3.245833333,221.7984054,8.328398623,944.8539675,14.4651134,19.54481748
1898.07,1898,7,1898-7-01,5.08,0.1917,0.3333,6.660193388,3.225,225.8562676,8.522961909,965.1659561,14.81848307,19.85894301
1898.08,1898,8,1898-8-01,5.27,0.1933,0.3367,6.660193388,3.204166667,234.3036477,8.594097741,1004.325158,14.96964671,20.54491518
1898.09,1898,9,1898-9-01,5.26,0.195,0.34,6.660193388,3.183333333,233.8590487,8.669679563,1005.516246,15.11636437,20.44273286
1898.1,1898,10,1898-10-01,5.15,0.1967,0.3433,6.660193388,3.1625,228.9684602,8.745261385,987.6218162,15.26308202,19.94719983
1898.11,1898,11,1898-11-01,5.32,0.1983,0.3467,6.660193388,3.141666667,236.5266424,8.816397217,1023.391944,15.41424566,20.52741632
1898.12,1898,12,1898-12-01,5.65,0.2,0.35,6.755342479,3.120833333,247.6602748,8.766735393,1074.725359,15.34178694,21.40363199
1899.01,1899,1,1899-1-01,6.08,0.2008,0.3608,6.755342479,3.1,266.5087559,8.801802334,1159.701579,15.81519065,22.93280742
1899.02,1899,2,1899-2-01,6.31,0.2017,0.3717,6.945632562,3.104166667,269.0127283,8.599028097,1173.715701,15.84659764,23.04811755
1899.03,1899,3,1899-3-01,6.4,0.2025,0.3825,6.945632562,3.108333333,272.8496768,8.633134306,1193.595394,16.30703147,23.27968225
1899.04,1899,4,1899-4-01,6.48,0.2033,0.3933,7.040773554,3.1125,272.5272309,8.550121302,1195.301751,16.54088887,23.15242153
1899.05,1899,5,1899-5-01,6.21,0.2042,0.4042,7.040773554,3.116666667,261.1719296,8.587972307,1148.636408,16.99930659,22.09126936
1899.06,1899,6,1899-6-01,6.07,0.205,0.415,7.135922645,3.120833333,251.8800854,8.506658567,1110.888493,17.22079661,21.21209193
1899.07,1899,7,1899-7-01,6.28,0.2058,0.4258,7.231071736,3.125,257.1652292,8.427484739,1137.295391,17.43645773,21.56142563
1899.08,1899,8,1899-8-01,6.44,0.2067,0.4367,7.326212727,3.129166667,260.2924773,8.354418488,1154.204332,17.65057839,21.72623737
1899.09,1899,9,1899-9-01,6.37,0.2075,0.4475,7.611651901,3.133333333,247.8082655,8.072247266,1101.82897,17.40882242,20.59114051
1899.1,1899,10,1899-10-01,6.34,0.2083,0.4583,7.706792893,3.1375,243.5963878,8.003332425,1086.067146,17.60886822,20.15371346
1899.11,1899,11,1899-11-01,6.46,0.2092,0.4692,7.801941983,3.141666667,245.1800198,7.939885471,1096.0777,17.80781197,20.19645752
1899.12,1899,12,1899-12-01,6.02,0.21,0.48,7.897091074,3.145833333,225.7275766,7.874217787,1012.048994,17.99821208,18.51264964
1900.01,1900,1,1900-1-01,6.1,0.2175,0.48,7.897091074,3.15,228.7272786,8.155439851,1028.545225,17.99821208,18.67427536
1900.02,1900,2,1900-2-01,6.21,0.225,0.48,7.992232066,3.145833333,230.0799576,8.336230348,1037.751855,17.78395808,18.70379742
1900.03,1900,3,1900-3-01,6.26,0.2325,0.48,7.992232066,3.141666667,231.9324532,8.614104693,1049.345097,17.78395808,18.77579342
1900.04,1900,4,1900-4-01,6.34,0.24,0.48,7.992232066,3.1375,234.8964463,8.891979038,1066.107798,17.78395808,18.93640203
1900.05,1900,5,1900-5-01,6.04,0.2475,0.48,7.801941983,3.133333333,229.2395232,9.393506951,1043.985927,18.21771045,18.40319702
1900.06,1900,6,1900-6-01,5.86,0.255,0.48,7.706792893,3.129166667,225.153759,9.797646511,1029.097148,18.44262873,17.99271158
1900.07,1900,7,1900-7-01,5.86,0.2625,0.48,7.801941983,3.125,222.4078818,9.962810403,1020.34143,18.21771045,17.68954547
1900.08,1900,8,1900-8-01,5.94,0.27,0.48,7.706792893,3.120833333,228.2275305,10.37397866,1051.006315,18.44262873,18.06961467
1900.09,1900,9,1900-9-01,5.8,0.2775,0.48,7.801941983,3.116666667,220.1306679,10.53211385,1017.761375,18.21771045,17.34187415
1900.1,1900,10,1900-10-01,6.01,0.285,0.48,7.706792893,3.1125,230.9170805,10.95031081,1071.850739,18.44262873,18.10239878
1900.11,1900,11,1900-11-01,6.48,0.2925,0.48,7.706792893,3.108333333,248.9754878,11.23847688,1160.019825,18.44262873,19.4195846
1900.12,1900,12,1900-12-01,6.87,0.3,0.48,7.611651901,3.104166667,267.2594637,11.67071894,1249.739354,18.6731503,20.74405116
1901.01,1901,1,1901-1-01,7.07,0.3017,0.4817,7.706792893,3.1,271.6445523,11.5919606,1274.761711,18.50794637,20.97858183
1901.02,1901,2,1901-2-01,7.25,0.3033,0.4833,7.611651901,3.106666667,282.0423744,11.79909685,1328.170348,18.80152821,21.67914985
1901.03,1901,3,1901-3-01,7.51,0.305,0.485,7.611651901,3.113333333,292.1569974,11.86523092,1380.457514,18.86766229,22.34758395
1901.04,1901,4,1901-4-01,8.14,0.3067,0.4867,7.51650281,3.12,320.6740782,12.08240047,1519.959752,19.17347345,24.40971699
1901.05,1901,5,1901-5-01,7.73,0.3083,0.4883,7.51650281,3.126666667,304.5221898,12.14543223,1448.198917,19.23650521,23.06401268
1901.06,1901,6,1901-6-01,8.5,0.31,0.49,7.51650281,3.133333333,334.8562242,12.21240347,1597.296585,19.30347645,25.23846621
1901.07,1901,7,1901-7-01,7.93,0.3117,0.4917,7.611651901,3.14,308.496004,12.12587698,1476.375918,19.12830834,23.14484855
1901.08,1901,8,1901-8-01,8.04,0.3133,0.4933,7.706792893,3.146666667,308.9140312,12.03765746,1483.177219,18.95364323,23.07717771
1901.09,1901,9,1901-9-01,8.0,0.315,0.495,7.801941983,3.153333333,303.6285075,11.95537248,1462.583441,18.7870139,22.59046832
1901.1,1901,10,1901-10-01,7.91,0.3167,0.4967,7.801941983,3.16,300.2126868,12.01989354,1450.95438,18.85153496,22.25290162
1901.11,1901,11,1901-11-01,8.08,0.3183,0.4983,7.897091074,3.166666667,302.9699034,11.93506439,1469.087185,18.68439392,22.37507478
1901.12,1901,12,1901-12-01,7.95,0.32,0.5,7.992232066,3.173333333,294.5468056,11.85597205,1433.034725,18.52495633,21.68021514
1902.01,1902,1,1902-1-01,8.12,0.3208,0.5108,7.897091074,3.18,304.4697544,12.02880508,1486.188942,19.15309736,22.3402908
1902.02,1902,2,1902-2-01,8.19,0.3217,0.5217,7.897091074,3.19,307.0944937,12.06255172,1503.907597,19.56180676,22.45995745
1902.03,1902,3,1902-3-01,8.2,0.3225,0.5325,7.897091074,3.2,307.4694564,12.09254874,1510.678854,19.96676653,22.41065229
1902.04,1902,4,1902-4-01,8.48,0.3233,0.5433,7.992232066,3.21,314.1832594,11.97823676,1548.569899,20.12921755,22.8231087
1902.05,1902,5,1902-5-01,8.46,0.3242,0.5542,8.087381157,3.22,309.7545721,11.87026386,1531.617042,20.29148746,22.42795449
