index,accuracy_train,loss_train,step,accuracy_val,loss_val,Experiment
871,0.8926666677,0.4201266438,445.0,0.8146666686,0.5279043476,5-augx10
872,0.8950000008,0.4153001338,455.0,0.8150000016,0.5231134713,5-augx10
873,0.8970000009,0.4092244873,465.0,0.8133333345,0.520797951,5-augx10
874,0.8983333349,0.4045567642,475.0,0.8143333336,0.5167231053,5-augx10
875,0.899666669,0.4030584037,485.0,0.8166666667,0.5135779669,5-augx10
876,0.9023333351,0.3979378343,495.0,0.8176666657,0.5112150004,5-augx10
877,0.9050000012,0.3942330897,505.0,0.8166666667,0.5102748781,5-augx10
878,0.9053333342,0.3906337728,515.0,0.8153333326,0.5082223068,5-augx10
879,0.9076666673,0.3857128729,525.0,0.8143333336,0.5089760909,5-augx10
880,0.9086666683,0.3823191603,535.0,0.8153333326,0.5067466031,5-augx10
881,0.9093333344,0.3803938289,545.0,0.8173333327,0.5035126497,5-augx10
882,0.9113333344,0.3768031995,555.0,0.8179999987,0.4999036769,5-augx10
883,0.9123333355,0.3717304786,565.0,0.8206666648,0.4976514975,5-augx10
884,0.9133333365,0.3687456946,575.0,0.823999997,0.4941811095,5-augx10
885,0.9140000025,0.3658632249,585.0,0.823999997,0.4921312958,5-augx10
886,0.9183333357,0.3590324531,595.0,0.823999997,0.4940901597,5-augx10
887,0.9193333368,0.3562704543,605.0,0.825333329,0.4943559786,5-augx10
888,0.9196666698,0.353477037,615.0,0.825333329,0.4945124974,5-augx10
889,0.9176666697,0.3588530511,625.0,0.8259999951,0.4929863582,5-augx10
890,0.9183333377,0.355491812,635.0,0.824666661,0.4931696723,5-augx10
891,0.9193333387,0.3503555834,645.0,0.8226666609,0.4963712881,5-augx10
892,0.9223333399,0.3455873867,655.0,0.823999995,0.4972142011,5-augx10
893,0.9220000068,0.3431091448,665.0,0.8219999949,0.5005482614,5-augx10
894,0.9213333388,0.3412316332,675.0,0.8206666629,0.5019806147,5-augx10
895,0.9223333379,0.3374077857,685.0,0.8213333289,0.4984522432,5-augx10
896,0.9240000049,0.3334923943,695.0,0.8219999949,0.4967427204,5-augx10
897,0.924666671,0.3327971856,705.0,0.8219999949,0.4973996073,5-augx10
898,0.926666671,0.3278669834,715.0,0.8219999949,0.4964075337,5-augx10
899,0.926666671,0.3297957798,725.0,0.8203333278,0.4970323761,5-augx10
900,0.9276666701,0.3296142856,735.0,0.823333329,0.4918090681,5-augx10
901,0.9300000032,0.3255743951,745.0,0.823333329,0.4930590332,5-augx10
902,0.9303333362,0.3248617172,755.0,0.8263333281,0.4917151223,5-augx10
903,0.9320000013,0.3229000141,765.0,0.8289999942,0.4892204056,5-augx10
904,0.9293333352,0.3253096829,775.0,0.8316666603,0.489565594,5-augx10
905,0.9313333352,0.3222344567,785.0,0.8313333273,0.4892204603,5-augx10
906,0.9320000033,0.3204564472,795.0,0.8333333274,0.4861193746,5-augx10
907,0.9310000022,0.3200817754,805.0,0.8326666594,0.4907545517,5-augx10
908,0.9313333352,0.3179896792,815.0,0.8349999925,0.489013496,5-augx10
909,0.9320000033,0.3153057108,825.0,0.8389999926,0.4820707609,5-augx10
910,0.9326666693,0.3133801093,835.0,0.8409999927,0.4771110555,5-augx10
911,0.9330000023,0.3142848084,845.0,0.8413333277,0.4792425295,5-augx10
912,0.9326666693,0.3147893916,855.0,0.8429999948,0.4762506167,5-augx10
913,0.9320000013,0.3140963316,865.0,0.8429999948,0.4740083257,5-augx10
914,0.9313333352,0.312405165,875.0,0.8443333288,0.4742770861,5-augx10
915,0.9313333352,0.3102525532,885.0,0.8459999959,0.4741528521,5-augx10
916,0.9313333352,0.3095835825,895.0,0.8473333299,0.4747105052,5-augx10
917,0.9323333343,0.3054221769,905.0,0.8523333311,0.4666151901,5-augx10
918,0.9340000014,0.3047196875,915.0,0.8543333312,0.4611010055,5-augx10
919,0.9360000014,0.3002140899,925.0,0.8576666653,0.455860424,5-augx10
920,0.9363333344,0.2987965316,935.0,0.8589999994,0.4545907627,5-augx10
921,0.9376666665,0.2967092117,945.0,0.8626666665,0.4513570954,5-augx10
922,0.9366666655,0.2957598726,955.0,0.8640000006,0.4481023093,5-augx10
923,0.9353333314,0.297257328,965.0,0.8640000006,0.4457956036,5-augx10
924,0.9359999994,0.2950563997,975.0,0.8640000006,0.444553715,5-augx10
925,0.9346666654,0.2950485587,985.0,0.8616666675,0.4496767581,5-augx10
926,0.9343333324,0.2939552724,995.0,0.8623333335,0.44924317,5-augx10
927,0.9343333324,0.2911444118,1005.0,0.8659999986,0.444017899,5-augx10
928,0.9346666674,0.2897570848,1015.0,0.8679999987,0.4444237649,5-augx10
929,0.9346666674,0.2873724629,1025.0,0.8693333308,0.4407485555,5-augx10
930,0.9343333344,0.2867591838,1035.0,0.8699999968,0.439389201,5-augx10
931,0.9353333354,0.2881150117,1045.0,0.8703333298,0.4397223512,5-augx10
932,0.9346666694,0.2878193478,1055.0,0.8683333298,0.4440921019,5-augx10
933,0.9333333373,0.2904586007,1065.0,0.8666666627,0.4488313437,5-augx10
934,0.9376666705,0.2847618992,1075.0,0.8669999977,0.4439348519,5-augx10
935,0.9370000025,0.2818612725,1085.0,0.8679999967,0.4404325287,5-augx10
936,0.9360000014,0.2832434475,1095.0,0.8703333318,0.4377383967,5-augx10
937,0.9373333355,0.2809868018,1105.0,0.8713333329,0.4368784308,5-augx10
938,0.9373333355,0.2803585887,1115.0,0.8699999988,0.4412258784,5-augx10
939,0.9370000005,0.2809068898,1125.0,0.8679999987,0.4451757034,5-augx10
940,0.9380000015,0.2791672488,1135.0,0.8673333327,0.4469389617,5-augx10
941,0.9410000026,0.2742956743,1145.0,0.8663333317,0.4476547062,5-augx10
942,0.9416666687,0.271515048,1155.0,0.8676666657,0.4475664953,5-augx10
943,0.9420000037,0.2717724457,1165.0,0.8699999988,0.4464519391,5-augx10
944,0.9443333368,0.2686152692,1175.0,0.8703333318,0.4436943303,5-augx10
945,0.9473333379,0.2645878871,1185.0,0.8686666648,0.4439425339,5-augx10
946,0.9476666709,0.2649115185,1195.0,0.8693333308,0.4413090289,5-augx10
947,0.9490000049,0.263571324,1205.0,0.8669999977,0.444730711,5-augx10
948,0.9483333369,0.2606908262,1215.0,0.8676666657,0.4455262582,5-augx10
949,0.950333337,0.257982562,1225.0,0.8676666657,0.4458098312,5-augx10
950,0.951666671,0.2556232378,1235.0,0.8679999987,0.4421526581,5-augx10
951,0.9523333391,0.2544314762,1245.0,0.8683333317,0.4389906834,5-augx10
952,0.9523333391,0.2551369627,1255.0,0.8669999977,0.439842097,5-augx10
953,0.9546666741,0.2525244594,1265.0,0.8696666658,0.4394736767,5-augx10
954,0.9556666732,0.2524555614,1275.0,0.8726666649,0.437043047,5-augx10
955,0.9586666743,0.24847338,1285.0,0.875333331,0.4315450211,5-augx10
956,0.9593333403,0.2475682517,1295.0,0.8763333321,0.4291539898,5-augx10
957,0.9596666733,0.2463009437,1305.0,0.8779999991,0.426757585,5-augx10
958,0.9603333394,0.2446645702,1315.0,0.8773333311,0.4251813889,5-augx10
959,0.9606666724,0.2438162943,1325.0,0.8796666662,0.4230647504,5-augx10
960,0.9616666734,0.2387877072,1335.0,0.8803333322,0.4211862822,5-augx10
961,0.9603333394,0.2362710878,1345.0,0.8813333333,0.4177601596,5-augx10
962,0.9613333404,0.2343186597,1355.0,0.8813333333,0.4173641841,5-augx10
963,0.9623333395,0.2302004764,1365.0,0.8830000003,0.4119746397,5-augx10
964,0.9620000064,0.2294705669,1375.0,0.8819999993,0.4133148809,5-augx10
965,0.9616666734,0.2314098413,1385.0,0.8813333333,0.4149277647,5-augx10
966,0.9626666745,0.2296932176,1395.0,0.8816666663,0.4108605673,5-augx10
967,0.9626666745,0.2292803809,1405.0,0.8843333324,0.4048319022,5-augx10
968,0.9633333405,0.2284114137,1415.0,0.8879999995,0.3971458316,5-augx10
969,0.9643333415,0.2256676321,1425.0,0.8876666665,0.3974961946,5-augx10
970,0.9633333405,0.2280825242,1435.0,0.8876666665,0.3960837414,5-augx10
971,0.9630000075,0.2270636752,1445.0,0.8899999996,0.3909891228,5-augx10
972,0.9636666755,0.2279196704,1455.0,0.8886666656,0.3930868844,5-augx10
973,0.9636666755,0.2259204969,1465.0,0.8863333325,0.3939917127,5-augx10
974,0.9630000075,0.2272932122,1475.0,0.8836666663,0.3951453815,5-augx10
975,0.9623333395,0.2262090291,1485.0,0.8870000005,0.3898166666,5-augx10
976,0.9626666745,0.2242162421,1495.0,0.8876666665,0.3877822141,5-augx10
977,0.9610000074,0.2247722213,1505.0,0.8893333336,0.3854241312,5-augx10
978,0.9613333424,0.2249013225,1515.0,0.8866666655,0.3897641599,5-augx10
979,0.9620000084,0.2230448991,1525.0,0.8846666654,0.3922541728,5-augx10
980,0.9623333414,0.2214198584,1535.0,0.8829999983,0.3959961424,5-augx10
981,0.9616666734,0.2220099459,1545.0,0.8829999983,0.3951869816,5-augx10
982,0.9620000064,0.2192645311,1555.0,0.8836666644,0.3955643942,5-augx10
983,0.9616666714,0.2177913258,1565.0,0.8823333303,0.3956979821,5-augx10
984,0.9623333375,0.2157936777,1575.0,0.8803333302,0.3962732087,5-augx10
985,0.9613333364,0.2171242749,1585.0,0.8799999972,0.3975324144,5-augx10
986,0.9620000045,0.2156520779,1595.0,0.8779999971,0.398904111,5-augx10
987,0.9610000054,0.2178421125,1605.0,0.875333331,0.4048648457,5-augx10
988,0.9600000044,0.2177724361,1615.0,0.8726666649,0.4093739818,5-augx10
989,0.9606666724,0.2162942335,1625.0,0.8729999979,0.409861508,5-augx10
990,0.9603333374,0.2172718282,1635.0,0.8726666649,0.4136928787,5-augx10
991,0.9620000045,0.2157422816,1645.0,0.8733333309,0.4110388945,5-augx10
992,0.9623333375,0.2152862812,1655.0,0.8733333309,0.4084858209,5-augx10
993,0.9616666714,0.2172399536,1665.0,0.874333332,0.4087626467,5-augx10
994,0.9613333364,0.2168502803,1675.0,0.874666665,0.4088155528,5-augx10
995,0.9610000034,0.2164583271,1685.0,0.8769999981,0.4054563135,5-augx10
996,0.9606666684,0.2161468074,1695.0,0.874999998,0.4107511808,5-augx10
997,0.9620000025,0.2156313941,1705.0,0.873999999,0.4086541017,5-augx10
998,0.9620000025,0.2151137615,1715.0,0.874333332,0.4073861857,5-augx10
999,0.9610000014,0.2157915697,1725.0,0.8763333321,0.4034143607,5-augx10
1000,0.9620000025,0.2130610332,1735.0,0.8766666651,0.404777961,5-augx10
1001,0.9606666684,0.2150572062,1745.0,0.8763333321,0.4054430932,5-augx10
1002,0.9610000014,0.2126496737,1755.0,0.875333333,0.404480505,5-augx10
1003,0.9610000014,0.2137724717,1765.0,0.875999999,0.4047452877,5-augx10
1004,0.9606666684,0.2131764705,1775.0,0.8799999992,0.4033011834,5-augx10
1005,0.9613333364,0.212083366,1785.0,0.8776666641,0.407216834,5-augx10
1006,0.9606666684,0.2124506692,1795.0,0.8779999971,0.4060160865,5-augx10
1007,0.9620000025,0.2111709381,1805.0,0.8769999961,0.4052170684,5-augx10
1008,0.9610000014,0.2113515546,1815.0,0.8779999971,0.4051060249,5-augx10
1009,0.9603333354,0.2120801871,1825.0,0.8779999971,0.4064011604,5-augx10
1010,0.9600000024,0.2121655608,1835.0,0.8786666652,0.4046223114,5-augx10
1011,0.9596666694,0.2122898201,1845.0,0.8779999991,0.4043264657,5-augx10
1012,0.9600000044,0.2114991724,1855.0,0.8766666671,0.4064503074,5-augx10
1013,0.9596666714,0.2115546962,1865.0,0.8770000001,0.4035185615,5-augx10
1014,0.9603333394,0.2100390578,1875.0,0.8783333341,0.3995331198,5-augx10
1015,0.9613333404,0.2073999862,1885.0,0.874000001,0.4077417523,5-augx10
1016,0.9613333404,0.2076212143,1895.0,0.875666668,0.4068281392,5-augx10
1017,0.9633333405,0.2055309569,1905.0,0.8770000021,0.4008831898,5-augx10
1018,0.9643333415,0.2037876397,1915.0,0.8790000021,0.3958405097,5-augx10
1019,0.9650000075,0.2037553623,1925.0,0.8770000021,0.3962599635,5-augx10
1020,0.9656666756,0.2037488659,1935.0,0.876333336,0.3964924186,5-augx10
1021,0.9640000085,0.2051323369,1945.0,0.875000002,0.402420037,5-augx10
1022,0.9646666745,0.2050445706,1955.0,0.875333337,0.4013628344,5-augx10
1023,0.9660000086,0.201792567,1965.0,0.874333336,0.4039287219,5-augx10
1024,0.9656666756,0.2032430003,1975.0,0.8736666699,0.4045104712,5-augx10
1025,0.9666666746,0.1998220921,1985.0,0.8706666708,0.4092098743,5-augx10
1026,0.9673333426,0.1983839214,1995.0,0.8683333377,0.4131215225,5-augx10
1027,0.9673333426,0.196118178,2005.0,0.8690000037,0.4154003998,5-augx10
1028,0.9686666767,0.1941899349,2015.0,0.8693333387,0.4161673009,5-augx10
1029,0.9680000106,0.1950769087,2025.0,0.8680000047,0.4167843292,5-augx10
1030,0.9680000106,0.1938090329,2035.0,0.8693333387,0.4139796029,5-augx10
1031,0.9700000107,0.1888170453,2045.0,0.8690000057,0.4136003594,5-augx10
1032,0.9700000107,0.1893323941,2055.0,0.8693333387,0.415322414,5-augx10
1033,0.9700000107,0.1881606969,2065.0,0.8686666727,0.4153065761,5-augx10
1034,0.9703333437,0.188887057,2075.0,0.8676666717,0.413115258,5-augx10
1035,0.9706666768,0.18894132,2085.0,0.8703333398,0.4096537938,5-augx10
1036,0.9716666778,0.1868347821,2095.0,0.8686666747,0.4127274861,5-augx10
1037,0.9713333448,0.1867985629,2105.0,0.8683333417,0.4148931781,5-augx10
1038,0.9730000118,0.1842260557,2115.0,0.8686666747,0.4124375959,5-augx10
1039,0.9726666768,0.1838654734,2125.0,0.8690000077,0.4102530827,5-augx10
1040,0.9720000088,0.184267395,2135.0,0.8673333406,0.4149205337,5-augx10
1041,0.9730000099,0.1824438927,2145.0,0.8686666747,0.4145704021,5-augx10
1042,0.9733333429,0.1823670613,2155.0,0.8703333418,0.4098900229,5-augx10
1043,0.9743333439,0.1809926244,2165.0,0.8713333428,0.4070265482,5-augx10
1044,0.9743333439,0.1817625535,2175.0,0.8696666757,0.4102606763,5-augx10
1045,0.9740000109,0.1833365607,2185.0,0.8746666749,0.3999647329,5-augx10
1046,0.9746666769,0.181258097,2195.0,0.8726666749,0.4033668558,5-augx10
1047,0.9753333429,0.1783584783,2205.0,0.8723333399,0.4061234216,5-augx10
1048,0.9753333429,0.1798416565,2215.0,0.8703333398,0.408261314,5-augx10
1049,0.9753333429,0.1787889997,2225.0,0.8706666728,0.4097464293,5-augx10
1050,0.9736666759,0.1786576708,2235.0,0.8723333399,0.4062498331,5-augx10
1051,0.9753333429,0.1760507589,2245.0,0.8726666749,0.4041263839,5-augx10
1052,0.9743333439,0.1764916211,2255.0,0.8726666749,0.4017742584,5-augx10
1053,0.9740000089,0.1762300417,2265.0,0.8740000089,0.3972345551,5-augx10
1054,0.9740000089,0.1756547918,2275.0,0.8750000079,0.3954041421,5-augx10
1055,0.9733333429,0.1768355091,2285.0,0.877333341,0.3900585304,5-augx10
1056,0.9733333429,0.1758719231,2295.0,0.8803333402,0.3839801689,5-augx10
1057,0.9726666749,0.1757964984,2305.0,0.8813333412,0.3806437075,5-augx10
1058,0.9710000078,0.177007097,2315.0,0.8793333411,0.3805928528,5-augx10
1059,0.9716666738,0.1749359066,2325.0,0.877333341,0.3852363865,5-augx10
1060,0.9713333388,0.1757420599,2335.0,0.87633334,0.3865486761,5-augx10
1061,0.9713333388,0.1766840748,2345.0,0.8773333391,0.3847463479,5-augx10
1062,0.9710000058,0.1761111962,2355.0,0.8776666721,0.3843756775,5-augx10
1063,0.9716666718,0.1748297858,2365.0,0.875333339,0.3861283998,5-augx10
1064,0.9723333399,0.1732613829,2375.0,0.8743333399,0.3875959565,5-augx10
1065,0.9720000068,0.1738140451,2385.0,0.875000006,0.3873012245,5-augx10
1066,0.9726666729,0.173392768,2395.0,0.876333338,0.3842737516,5-augx10
1067,0.9726666729,0.172298753,2405.0,0.875666672,0.3849361877,5-augx10
1068,0.9716666718,0.1728907126,2415.0,0.876000005,0.3849967748,5-augx10
1069,0.9716666718,0.1710362998,2425.0,0.876333338,0.3850174814,5-augx10
1070,0.9723333399,0.1723243001,2435.0,0.8780000051,0.3794651369,5-augx10
1071,0.9726666729,0.1713273697,2445.0,0.8773333371,0.3796893636,5-augx10
1072,0.9723333399,0.170912427,2455.0,0.8770000021,0.3801385691,5-augx10
1073,0.9716666718,0.170821141,2465.0,0.876333334,0.383917733,5-augx10
1074,0.9723333379,0.1686245196,2475.0,0.8790000002,0.3799049844,5-augx10
1075,0.9726666709,0.1667571726,2485.0,0.8773333351,0.3842539926,5-augx10
1076,0.9713333368,0.1683361712,2495.0,0.8786666671,0.382844003,5-augx10
1077,0.9706666708,0.1693761468,2505.0,0.8793333352,0.3807674646,5-augx10
1078,0.9706666708,0.1671944278,2515.0,0.8826666693,0.3767909149,5-augx10
1079,0.9710000038,0.1662140302,2525.0,0.8843333364,0.3749707431,5-augx10
1080,0.9730000039,0.1644974751,2535.0,0.8826666693,0.3782547106,5-augx10
1081,0.9726666709,0.1646566994,2545.0,0.8850000024,0.3732285847,5-augx10
1082,0.9730000039,0.1638231181,2555.0,0.8863333344,0.3729891668,5-augx10
1083,0.9733333389,0.1626156929,2565.0,0.8843333344,0.3755952686,5-augx10
1084,0.9740000069,0.1602081187,2575.0,0.8823333343,0.3814911395,5-augx10
1085,0.975333341,0.158603141,2585.0,0.8823333343,0.3807216664,5-augx10
1086,0.975666674,0.1586886865,2595.0,0.8806666672,0.3834719837,5-augx10
1087,0.976000009,0.157920784,2605.0,0.8786666671,0.3858496616,5-augx10
1088,0.977666676,0.1559918813,2615.0,0.8796666662,0.3853236824,5-augx10
1089,0.977666676,0.1576882231,2625.0,0.8816666663,0.3808369348,5-augx10
1090,0.9783333441,0.1562615293,2635.0,0.8830000003,0.3781720946,5-augx10
1091,0.978000011,0.1570261024,2645.0,0.8826666673,0.379140076,5-augx10
1092,0.9783333441,0.1558525922,2655.0,0.8833333333,0.3782647292,5-augx10
1093,0.977666678,0.1560247434,2665.0,0.8833333333,0.3805386792,5-augx10
1094,0.978000011,0.1544305382,2675.0,0.8836666663,0.3821581801,5-augx10
1095,0.976666677,0.1554545832,2685.0,0.8796666662,0.3901011964,5-augx10
1096,0.976666677,0.1550268414,2695.0,0.8786666671,0.3921147327,5-augx10
1097,0.977666676,0.1532766143,2705.0,0.8790000002,0.3915106336,5-augx10
1098,0.977666676,0.1530658936,2715.0,0.8793333332,0.3909047802,5-augx10
1099,0.9786666771,0.1524084414,2725.0,0.8779999991,0.3936618547,5-augx10
1100,0.9786666771,0.1494353145,2735.0,0.8796666662,0.3920089185,5-augx10
1101,0.9783333441,0.1480482951,2745.0,0.8793333332,0.391388912,5-augx10
1102,0.9786666771,0.1477199783,2755.0,0.8776666681,0.395673121,5-augx10
1103,0.9800000111,0.1475479886,2765.0,0.876333336,0.3973543008,5-augx10
1104,0.9800000111,0.1470459315,2775.0,0.87566667,0.3989742051,5-augx10
1105,0.9800000111,0.1475323754,2785.0,0.8766666691,0.3955265522,5-augx10
1106,0.9810000122,0.1460233442,2795.0,0.87566667,0.3965872049,5-augx10
1107,0.9810000122,0.1456454498,2805.0,0.8730000019,0.4016870022,5-augx10
1108,0.9806666791,0.1462341363,2815.0,0.8726666689,0.4024316579,5-augx10
1109,0.9800000131,0.1474310736,2825.0,0.8720000009,0.4033436825,5-augx10
1110,0.9800000131,0.1464623253,2835.0,0.8696666678,0.4083666205,5-augx10
1111,0.9803333461,0.1459638342,2845.0,0.8673333347,0.4148972938,5-augx10
1112,0.9810000122,0.1442754144,2855.0,0.8656666676,0.4213700642,5-augx10
1113,0.9806666772,0.1449669108,2865.0,0.8683333337,0.4169283996,5-augx10
1114,0.9813333432,0.1449420397,2875.0,0.8703333338,0.4134110878,5-augx10
1115,0.9813333432,0.1446521461,2885.0,0.8703333338,0.4158698201,5-augx10
1116,0.9813333432,0.1433125359,2895.0,0.8716666679,0.4133520842,5-augx10
1117,0.9823333422,0.1438292635,2905.0,0.8703333338,0.419740816,5-augx10
1118,0.9820000092,0.143471351,2915.0,0.8709999998,0.4178354025,5-augx10
1119,0.9830000103,0.1414659229,2925.0,0.8713333329,0.4179730743,5-augx10
1120,0.9823333422,0.1417452884,2935.0,0.8706666668,0.4192145427,5-augx10
1121,0.9820000092,0.1418746245,2945.0,0.8703333338,0.4184901764,5-augx10
1122,0.9823333422,0.1419240269,2955.0,0.8683333337,0.4209050626,5-augx10
1123,0.9833333413,0.1405553907,2965.0,0.8716666679,0.4150652518,5-augx10
1124,0.9830000083,0.1407165344,2975.0,0.874000001,0.4106237402,5-augx10
1125,0.9850000083,0.1379058518,2985.0,0.8780000011,0.400725625,5-augx10
1126,0.9850000083,0.1377515795,2995.0,0.8773333331,0.4034417371,5-augx10
1127,0.9843333423,0.1382857854,3005.0,0.8786666652,0.4009586145,5-augx10
1128,0.9853333433,0.1366614578,3015.0,0.8783333321,0.4020507902,5-augx10
1129,0.9846666773,0.1373834781,3025.0,0.8786666671,0.399276642,5-augx10
1130,0.9853333433,0.1370980096,3035.0,0.8779999991,0.3999996006,5-augx10
1131,0.9843333423,0.139496288,3045.0,0.8786666671,0.4004828284,5-augx10
1132,0.9840000093,0.1394211752,3055.0,0.8810000002,0.39463317,5-augx10
1133,0.9840000093,0.1372154593,3065.0,0.8823333323,0.3916942755,5-augx10
1134,0.9830000103,0.1393477785,3075.0,0.8836666663,0.3880832364,5-augx10
1135,0.9820000092,0.1395636879,3085.0,0.8856666664,0.3858085334,5-augx10
1136,0.9813333412,0.1398710626,3095.0,0.8846666654,0.3899096052,5-augx10
1137,0.9810000082,0.1405573197,3105.0,0.8870000005,0.3847865572,5-augx10
1138,0.9810000082,0.1400200362,3115.0,0.8846666654,0.3915929526,5-augx10
1139,0.9813333412,0.1386847511,3125.0,0.8816666663,0.3983364274,5-augx10
1140,0.9806666752,0.1389033116,3135.0,0.8839999994,0.3946513722,5-augx10
1141,0.9813333412,0.1374327424,3145.0,0.8856666644,0.3912343115,5-augx10
1142,0.9806666752,0.1374231768,3155.0,0.8866666655,0.3883356015,5-augx10
1143,0.9806666752,0.1360222124,3165.0,0.8859999994,0.3895370126,5-augx10
1144,0.9806666752,0.1346951162,3175.0,0.8839999994,0.3929878016,5-augx10
1145,0.9813333412,0.1333701623,3185.0,0.8836666663,0.3926129599,5-augx10
1146,0.9813333412,0.1336971688,3195.0,0.8853333334,0.3897708029,5-augx10
1147,0.9810000082,0.1335463208,3205.0,0.8863333325,0.3847383569,5-augx10
1148,0.9806666752,0.1336855995,3215.0,0.8850000004,0.3887696634,5-augx10
1149,0.9806666752,0.1327508676,3225.0,0.8856666664,0.3902230809,5-augx10
1150,0.9816666762,0.1319311611,3235.0,0.8856666664,0.3890678744,5-augx10
1151,0.9820000092,0.1314771714,3245.0,0.8870000005,0.3875215073,5-augx10
1152,0.9820000092,0.1312278596,3255.0,0.8886666675,0.3851843685,5-augx10
1153,0.9816666762,0.1321003025,3265.0,0.8870000005,0.3874045869,5-augx10
1154,0.9823333422,0.1310658281,3275.0,0.8866666675,0.3856132736,5-augx10
1155,0.9823333422,0.1320820349,3285.0,0.8843333344,0.3889401436,5-augx10
1156,0.9823333422,0.1315824558,3295.0,0.8860000014,0.3818979959,5-augx10
1157,0.9820000092,0.1313667891,3305.0,0.8863333364,0.3801155587,5-augx10
1158,0.9820000092,0.1328450223,3315.0,0.8850000024,0.3813268195,5-augx10
1159,0.9830000083,0.1320337291,3325.0,0.8856666684,0.3794945478,5-augx10
1160,0.9833333413,0.1313081292,3335.0,0.8850000024,0.3819565247,5-augx10
1161,0.9853333414,0.1282061102,3345.0,0.8836666683,0.3848445286,5-augx10
1162,0.9863333404,0.1274065907,3355.0,0.8830000003,0.388522173,5-augx10
1163,0.9860000074,0.1280985842,3365.0,0.8840000014,0.3843767802,5-augx10
1164,0.9870000064,0.1255949718,3375.0,0.8816666683,0.3904693782,5-augx10
1165,0.9876666745,0.1242783658,3385.0,0.8800000012,0.3915743599,5-augx10
1166,0.9890000085,0.1231400388,3395.0,0.8816666683,0.3838838001,5-augx10
1167,0.9893333415,0.1222099391,3405.0,0.8793333332,0.3890379041,5-augx10
1168,0.9896666745,0.1224787782,3415.0,0.8806666672,0.3841189186,5-augx10
1169,0.9893333415,0.1232891624,3425.0,0.8790000002,0.3868510147,5-augx10
1170,0.9893333415,0.1260074717,3435.0,0.8790000002,0.3854603698,5-augx10
1171,0.9890000085,0.1269732224,3445.0,0.8793333352,0.384600998,5-augx10
1172,0.9896666745,0.1267230153,3455.0,0.8786666691,0.3834032089,5-augx10
1173,0.9910000086,0.1265232024,3465.0,0.8766666691,0.3893582195,5-augx10
1174,0.9913333416,0.1280952707,3475.0,0.8776666701,0.3837365339,5-augx10
