item_id,description,up1,up2,up3,up4,down1,down2,down3,down4,level1,level2,level3,level4,up_ch1,up_ch2,up_ch3,up_ch4,down_ch1,down_ch2,down_ch3,down_ch4,total1,total2,total3,total4,up1_sh,up2_sh,up3_sh,up4_sh,down1_sh,down2_sh,down3_sh,down4_sh,level1_sh,level2_sh,level3_sh,level4_sh,change1_sh,change2_sh,change3_sh,change4_sh,net1_sh,net2_sh,net3_sh,net4_sh,item,id_count,item_id_raw,division,date_quote_s,date_quote_e,desc_appearances,date_start,date_end,coicop4_id,group,n_shops,p_min,p_max,p_mean,p_med,p_sd,coicop5_id,order,to_adjust_id,max_id,n_obs,span,spanrank,chartrank,meat_fish,track_kg,kg,to_adjust,observations,name1,name2,name3,name4,name5,weight,coicopname,sex,origin,durability,goods_services
210304,CHOC COATED BISCUITS-200-300G,2755.0,0.0,0.0,0.0,1423.0,0.0,0.0,0.0,24621.0,0.0,0.0,0.0,0.094494373,,,,-0.10819312,,,,28799.0,0.0,0.0,0.0,0.095663041,,,,0.049411438,,,,0.85492551,,,,0.14507449,,,,0.046251602,,,,33,1.0,210304.0,1.0,198802.0,200601.0,1.0,1.0,216.0,10101.0,101.0,220.0,0.19,4.29,0.7451759,0.74000001,0.19956881,0.0,340.0,,210304.0,35870.0,215.0,361.0,366.0,,0G,0.0,,18052.0,Food and drink,Food,Bread and cereals,Biscuits,Cocolate coated biscuits,0.0,Food and non-alcoholic beverages,Unisex,3.0,ND,Goods
210305,CHOC CTD BISCS-IND WRAPD 6-8PK,3362.0,0.0,0.0,0.0,2078.0,0.0,0.0,0.0,21204.0,0.0,0.0,0.0,0.098941214,,,,-0.077170126,,,,26644.0,0.0,0.0,0.0,0.12618226,,,,0.077991292,,,,0.79582644,,,,0.20417355,,,,0.048190966,,,,34,1.0,210305.0,1.0,198802.0,200501.0,1.0,1.0,204.0,10101.0,101.0,216.0,0.28999999,1.35,0.66760755,0.64999998,0.15409924,0.0,341.0,,210305.0,33923.0,203.0,418.0,428.0,,PK,0.0,,15881.0,Food and drink,Food,Bread and cereals,Biscuits,Cocolate coated biscuits,0.0,Food and non-alcoholic beverages,Unisex,3.0,ND,Goods
210306,FRUIT SCONES,2012.0,0.0,0.0,0.0,940.0,0.0,0.0,0.0,19593.0,0.0,0.0,0.0,0.12657368,,,,-0.14785783,,,,22545.0,0.0,0.0,0.0,0.089243732,,,,0.041694388,,,,0.86906189,,,,0.13093811,,,,0.047549345,,,,35,1.0,210306.0,1.0,198802.0,200301.0,1.0,1.0,180.0,10101.0,101.0,221.0,0.02,0.88999999,0.1991592,0.19,0.080984414,0.0,658.0,,210306.0,28415.0,179.0,512.0,528.0,,ES,0.0,,11725.0,Food and drink,Food,Bread and cereals,Cakes,Scones,0.0,Food and non-alcoholic beverages,Unisex,3.0,ND,Goods
210312,WHOLE CHOC CAKE-NOT FROZEN,1927.0,0.0,0.0,0.0,971.0,0.0,0.0,0.0,11673.0,0.0,0.0,0.0,0.11894343,,,,-0.14802109,,,,14571.0,0.0,0.0,0.0,0.13224898,,,,0.066639215,,,,0.80111182,,,,0.1988882,,,,0.065609768,,,,36,1.0,210312.0,1.0,198903.0,200001.0,1.0,14.0,144.0,10101.0,101.0,200.0,0.28999999,14.0,1.1557852,1.08,0.64439929,0.0,1283.0,,210312.0,18402.0,130.0,684.0,704.0,,EN,0.0,,6506.0,Food and drink,Food,Bread and cereals,Cakes,Choclolate Cake,0.0,Food and non-alcoholic beverages,Unisex,3.0,ND,Goods
210316,ICED BUN-EACH,915.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,9456.0,0.0,0.0,0.0,0.090985075,,,,-0.11668757,,,,10846.0,0.0,0.0,0.0,0.084362902,,,,0.043794949,,,,0.87184215,,,,0.12815785,,,,0.040567953,,,,37,1.0,210316.0,1.0,199102.0,199801.0,1.0,37.0,120.0,10101.0,101.0,177.0,0.079999998,0.99000001,0.24789123,0.23999999,0.09008766,0.0,764.0,,210316.0,13093.0,83.0,860.0,880.0,,CH,0.0,,3528.0,Food and drink,Food,Bread and cereals,Cakes,Iced Bun,0.0,Food and non-alcoholic beverages,Unisex,3.0,ND,Goods
210317,FRUIT PIES 4-6 PACK,4393.0,594.0,0.0,0.0,3776.0,512.0,0.0,0.0,29634.0,3425.0,0.0,0.0,0.21053168,0.53929776,,,-0.15040864,-0.33287945,,,37803.0,4531.0,0.0,0.0,0.11620771,0.13109688,,,0.099886253,0.11299933,,,0.78390604,0.75590378,,,0.21609396,0.24409622,,,0.016321458,0.01809755,,,38,1.0,210317.0,1.0,199302.0,202001.0,1.0,61.0,384.0,10101.0,101.0,210.0,0.14,2.9400001,1.1001052,1.0,0.32671121,1010104.0,657.0,,210317.0,42220.0,323.0,166.0,168.0,,CK,0.0,,36390.0,Food and drink,Food,Bread and cereals,Cakes,Fruit pies,0.0,Food and non-alcoholic beverages,Unisex,,ND,Goods
210318,FROZN CAKE/GATEAU NO ICE-CREAM,1602.0,0.0,0.0,0.0,1606.0,0.0,0.0,0.0,11681.0,0.0,0.0,0.0,0.40852201,,,,-0.2802597,,,,14889.0,0.0,0.0,0.0,0.10759621,,,,0.10786486,,,,0.78453892,,,,0.21546108,,,,-0.00026865304,,,,39,1.0,210318.0,1.0,199502.0,200601.0,1.0,85.0,216.0,10101.0,101.0,211.0,0.38999999,5.25,2.1629415,1.99,0.7429415,0.0,648.0,,210318.0,18229.0,131.0,668.0,677.0,,AM,0.0,,16152.0,Food and drink,Food,Bread and cereals,Cakes,Frozen Gataeu,0.0,Food and non-alcoholic beverages,Unisex,,ND,Goods
210319,DOUGHNUT-EACH,1867.0,216.0,74.0,46.0,986.0,105.0,48.0,30.0,27367.0,3764.0,610.0,447.0,0.15411314,0.14352024,0.27331227,0.15888681,-0.17110698,-0.17375022,-0.15259278,-0.17641236,30220.0,4085.0,732.0,523.0,0.061780278,0.052876376,0.1010929,0.087954111,0.0326274,0.025703795,0.065573767,0.057361376,0.90559232,0.9214198,0.83333331,0.85468453,0.094407678,0.078580171,0.16666666,0.14531548,0.029152878,0.02717258,0.035519131,0.030592736,40,1.0,210319.0,1.0,199802.0,202103.0,1.0,121.0,398.0,10101.0,101.0,183.0,0.07,1.8,0.33067286,0.28999999,0.21022822,1010104.0,506.0,,210319.0,35267.0,277.0,222.0,226.0,,CH,0.0,,33394.0,Food and drink,Food,Bread and cereals,Cakes,Doughnut,0.0,Food and non-alcoholic beverages,Unisex,3.0,ND,Goods
210320,WHOLE SPONGE CAKE NOT FROZEN,3011.0,546.0,113.0,61.0,2416.0,466.0,130.0,101.0,22219.0,3355.0,938.0,674.0,0.22447339,0.3125107,0.28812847,0.26208755,-0.20115797,-0.24868658,-0.23879439,-0.20475614,27646.0,4367.0,1181.0,836.0,0.10891268,0.12502863,0.095681623,0.072966509,0.087390579,0.10670941,0.1100762,0.1208134,0.80369675,0.76826197,0.79424214,0.80622011,0.19630326,0.23173803,0.20575783,0.19377992,0.021522105,0.018319212,-0.014394581,-0.047846891,41,1.0,210320.0,1.0,200002.0,202103.0,1.0,145.0,398.0,10101.0,101.0,163.0,0.44,5.9899998,1.3619955,1.0,0.66489577,1010104.0,1284.0,,210320.0,32409.0,253.0,258.0,260.0,,EN,0.0,,30112.0,Food and drink,Food,Bread and cereals,Cakes,Sponge cake,0.0,Food and non-alcoholic beverages,Unisex,3.0,ND,Goods
210321,PACK OF 5-6 INDIVIDUAL CAKES,3735.0,821.0,257.0,165.0,3614.0,719.0,254.0,178.0,15439.0,2792.0,686.0,524.0,0.32153028,0.53395832,0.57152778,0.54259259,-0.21441145,-0.35180077,-0.37191394,-0.37217712,22788.0,4332.0,1197.0,867.0,0.16390206,0.18951985,0.21470343,0.19031142,0.15859224,0.16597414,0.21219715,0.20530565,0.67750573,0.64450598,0.57309943,0.60438293,0.3224943,0.35549399,0.42690057,0.39561707,0.0053098202,0.023545712,0.002506271,-0.014994234,42,1.0,210321.0,1.0,200302.0,202103.0,1.0,181.0,398.0,10101.0,101.0,139.0,0.30000001,3.5,1.30167,1.3,0.29436567,1010104.0,939.0,,210321.0,26976.0,217.0,340.0,358.0,,ES,0.0,,24675.0,Food and drink,Food,Bread and cereals,Cakes,Pack of cakes,0.0,Food and non-alcoholic beverages,Unisex,3.0,ND,Goods
210322,CHOCOLATE 11,1717.0,1.0,0.0,0.0,707.0,3.0,0.0,0.0,15286.0,104.0,0.0,0.0,0.092505142,0.29999995,,,-0.10432784,-0.11235951,,,17710.0,108.0,0.0,0.0,0.096950874,0.0092592593,,,0.039920948,0.027777778,,,0.86312819,0.96296299,,,0.13687181,0.037037037,,,0.057029925,-0.018518519,,,43,1.0,210322.0,1.0,200402.0,201701.0,1.0,193.0,348.0,10101.0,101.0,136.0,0.2,0.92000002,0.52478534,0.50999999,0.13534778,1010104.0,343.0,,210322.0,21012.0,155.0,591.0,609.0,,11,0.0,,21012.0,Food and drink,Food,Bread and cereals,Chocolate,Chocolate 11,0.0,Food and non-alcoholic beverages,Unisex,6.0,ND,Goods
210323,BISCUITS HALF CHOC 260-400GBISCUITS HALF CHOC 260-400GBISCUITS HALF CHOC 260-400G,1328.0,1218.0,339.0,199.0,1176.0,1124.0,389.0,281.0,5555.0,5080.0,1528.0,1137.0,0.52763486,0.52863193,0.44301707,0.43979168,-0.34762686,-0.34602857,-0.30172244,-0.30970398,8059.0,7422.0,2256.0,1617.0,0.16478471,0.16410671,0.15026596,0.12306741,0.14592381,0.15144166,0.17242908,0.17377861,0.68929148,0.68445164,0.67730498,0.70315397,0.31070852,0.31554836,0.32269505,0.29684603,0.018860906,0.012665048,-0.022163123,-0.0507112,44,1.0,210323.0,1.0,201702.0,202103.0,1.0,349.0,398.0,10101.0,101.0,87.0,0.36000001,2.99,1.0793072,1.0,0.4026933,1010104.0,174.0,,210323.0,11331.0,49.0,980.0,986.0,,0G,0.0,,7238.0,Food and drink,Food,,,,,Food and non-alcoholic beverages,Unisex,,ND,Goods
210324,CRUMPETS PACK 6-9 SPEC NUMBER,30.0,0.0,279.0,180.0,10.0,0.0,351.0,200.0,122.0,0.0,1584.0,1258.0,0.28571427,,0.17916067,0.18677542,-0.21666664,,-0.16637573,-0.15385881,162.0,0.0,2214.0,1638.0,0.18518518,,0.12601626,0.10989011,0.061728396,,0.15853658,0.12210012,0.75308645,,0.71544713,0.76800978,0.24691358,,0.28455284,0.23199023,0.12345678,,-0.032520324,-0.012210011,45,1.0,210324.0,1.0,202002.0,202103.0,1.0,385.0,398.0,10101.0,101.0,59.0,0.25,1.2,0.76156974,0.89999998,0.2375724,1010104.0,437.0,,210324.0,2803.0,13.0,1169.0,1173.0,,ER,0.0,,,,,,,,,,,,,
210403,HOME KILLED BEEF-LEAN MINCE KG,9917.0,485.0,163.0,104.0,7133.0,444.0,235.0,106.0,64731.0,6823.0,1367.0,1014.0,0.09823668,0.097300857,0.13346994,0.14439265,-0.10763497,-0.09560816,-0.087393969,-0.091613688,81781.0,7752.0,1765.0,1224.0,0.12126289,0.0625645,0.092351273,0.084967323,0.087220751,0.057275541,0.13314448,0.086601309,0.79151636,0.88015997,0.77450424,0.82843137,0.20848364,0.11984004,0.22549576,0.17156863,0.034042135,0.0052889585,-0.04079321,-0.0016339868,46,1.0,210403.0,1.0,198802.0,202103.0,1.0,1.0,398.0,10102.0,101.0,293.0,0.75,16.99,4.6733999,4.3899999,2.6036055,1010201.0,741.0,,210403.0,107337.0,397.0,1.0,18.0,1.0,KG,1.0,1.0,75646.0,Food and drink,Food,Meat,Beef,Lean beef mince,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210405,HOME KLLD BEEF-BRISKET NO BONE,4042.0,0.0,0.0,0.0,3211.0,0.0,0.0,0.0,16524.0,0.0,0.0,0.0,0.083878621,,,,-0.080084085,,,,23777.0,0.0,0.0,0.0,0.16999622,,,,0.13504647,,,,0.69495732,,,,0.30504268,,,,0.03494975,,,,47,1.0,210405.0,1.0,198802.0,200001.0,1.0,1.0,144.0,10102.0,101.0,266.0,0.69,9.6999998,2.7432108,2.1900001,1.2282729,0.0,749.0,,210405.0,34424.0,143.0,627.0,633.0,1.0,NE,0.0,,11127.0,Food and drink,Food,Meat,Beef,Beef brisket,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210406,HOME KLD BEEF-RUMP/POPES STEAK,13136.0,623.0,157.0,92.0,10022.0,542.0,140.0,94.0,55429.0,5961.0,1376.0,1004.0,0.13106076,0.14769903,0.10250005,0.0987029,-0.13982533,-0.1500798,-0.11659446,-0.11563765,78587.0,7126.0,1673.0,1190.0,0.16715233,0.087426327,0.093843393,0.077310927,0.12752746,0.076059498,0.083682008,0.078991599,0.70532024,0.83651417,0.8224746,0.84369749,0.29467979,0.16348583,0.1775254,0.15630253,0.03962487,0.011366829,0.010161385,-0.0016806722,48,1.0,210406.0,1.0,198802.0,202103.0,1.0,1.0,398.0,10102.0,101.0,291.0,1.86,34.990002,9.8677607,9.1499996,5.2430639,1010201.0,748.0,,210406.0,103627.0,397.0,1.0,30.0,1.0,AK,0.0,,72474.0,Food and drink,Food,Meat,Beef,Rump steak,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210407,HOME KILLED BEEF-STEWING STEAK,6364.0,0.0,0.0,0.0,4416.0,0.0,0.0,0.0,23547.0,0.0,0.0,0.0,0.083702832,,,,-0.087107323,,,,34327.0,0.0,0.0,0.0,0.18539342,,,,0.12864509,,,,0.68596148,,,,0.31403852,,,,0.056748331,,,,49,1.0,210407.0,1.0,198802.0,200201.0,1.0,1.0,168.0,10102.0,101.0,284.0,0.98000002,11.0,3.1834338,2.4200001,1.7000906,0.0,742.0,,210407.0,47235.0,167.0,552.0,555.0,1.0,AK,0.0,,20288.0,Food and drink,Food,Meat,Beef,Stewing steak,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210413,HOME KILLED BEEF-TOPSIDE KG,11906.0,550.0,0.0,0.0,9332.0,479.0,0.0,0.0,46759.0,4443.0,0.0,0.0,0.13403645,0.19957386,,,-0.14625363,-0.20264904,,,67997.0,5472.0,0.0,0.0,0.17509596,0.10051169,,,0.13724135,0.087536551,,,0.68766272,0.81195176,,,0.31233731,0.18804824,,,0.037854612,0.012975141,,,50,1.0,210413.0,1.0,198903.0,202001.0,1.0,14.0,384.0,10102.0,101.0,290.0,1.49,25.530001,6.8881974,6.5900002,3.4871137,1010201.0,743.0,,210413.0,87460.0,370.0,137.0,138.0,1.0,KG,1.0,1.0,62614.0,Food and drink,Food,Meat,Beef,Topside beef,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210414,FROZEN BEEFBURGERS PACK OF 4,3551.0,539.0,119.0,66.0,3200.0,383.0,81.0,62.0,29713.0,3098.0,924.0,671.0,0.2385955,0.21579714,0.2874383,0.22306587,-0.18511228,-0.21426915,-0.21203549,-0.20246707,36464.0,4020.0,1124.0,799.0,0.097383723,0.13407961,0.10587189,0.082603253,0.087757789,0.095273629,0.072064057,0.077597,0.8148585,0.77064675,0.82206404,0.83979976,0.1851415,0.22935323,0.17793594,0.16020025,0.0096259341,0.038805977,0.033807829,0.0050062537,51,1.0,210414.0,1.0,199202.0,202103.0,1.0,49.0,398.0,10102.0,101.0,215.0,0.34,4.29,1.6901913,1.6900001,0.662368,1010201.0,631.0,,210414.0,43435.0,349.0,148.0,150.0,1.0, 4,0.0,,33725.0,Food and drink,Food,Meat,Beef,Beefburgers,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210415,H-KILLED BEEF BRAISING STEAK,3018.0,0.0,0.0,0.0,1618.0,0.0,0.0,0.0,22752.0,0.0,0.0,0.0,0.090522192,,,,-0.11126992,,,,27388.0,0.0,0.0,0.0,0.11019424,,,,0.059076969,,,,0.83072877,,,,0.16927122,,,,0.051117275,,,,52,1.0,210415.0,1.0,200202.0,201501.0,1.0,169.0,324.0,10102.0,101.0,182.0,1.9299999,18.74,7.4291863,7.25,2.1530442,0.0,710.0,,210415.0,33209.0,155.0,591.0,595.0,1.0,AK,0.0,,33209.0,Food and drink,Food,Meat,Beef,Braising steak,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210416,BEEF ROASTING JOINT PER KG,9.0,0.0,160.0,113.0,5.0,0.0,127.0,87.0,109.0,0.0,891.0,629.0,0.17478992,,0.18652369,0.20896114,-0.091324203,,-0.16234106,-0.15482131,123.0,0.0,1178.0,829.0,0.073170729,,0.13582343,0.1363088,0.040650405,,0.10780985,0.10494572,0.88617885,,0.75636673,0.75874549,0.11382113,,0.24363327,0.24125452,0.032520324,,0.02801358,0.031363085,53,1.0,210416.0,1.0,202002.0,202103.0,1.0,385.0,398.0,10102.0,101.0,93.0,4.8000002,48.0,11.515252,11.95,3.8453238,1010201.0,170.0,,210416.0,2005.0,13.0,1169.0,1177.0,1.0,KG,1.0,,,,,,,,,,,,,
210501,HOME KILLED LAMB-LOIN CHOPS KG,12312.0,0.0,0.0,0.0,10119.0,0.0,0.0,0.0,37868.0,0.0,0.0,0.0,0.12482493,,,,-0.12477684,,,,60299.0,0.0,0.0,0.0,0.20418249,,,,0.16781373,,,,0.62800378,,,,0.37199622,,,,0.036368757,,,,54,1.0,210501.0,1.0,198802.0,201501.0,1.0,1.0,324.0,10102.0,101.0,290.0,0.99000001,34.950001,7.7805858,7.73,4.4627542,0.0,744.0,,210501.0,79194.0,323.0,166.0,166.0,1.0,KG,1.0,1.0,53297.0,Food and drink,Food,Meat,Lamb,Lamb chops,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210502,HOME KILLED LAMB-SHOULDER KG,12147.0,465.0,78.0,36.0,10000.0,406.0,62.0,35.0,36212.0,3376.0,588.0,376.0,0.14778854,0.18694623,0.14092866,0.16938911,-0.13673753,-0.14646204,-0.12136956,-0.12035788,58359.0,4247.0,728.0,447.0,0.2081427,0.10948905,0.10714286,0.080536909,0.17135318,0.095596895,0.085164838,0.078299776,0.62050414,0.79491407,0.80769229,0.84116334,0.37949586,0.20508595,0.1923077,0.15883669,0.036789522,0.013892159,0.021978021,0.0022371337,55,1.0,210502.0,1.0,198802.0,202101.0,1.0,1.0,396.0,10102.0,101.0,288.0,0.5,22.0,4.2528853,3.6900001,2.8701015,1010203.0,745.0,,210502.0,77320.0,395.0,106.0,109.0,1.0,KG,1.0,1.0,50733.0,Food and drink,Food,Meat,Lamb,Shoulder of lamb,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210503,HK LAMB LEG (WITH BONE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,56,1.0,210503.0,,199601.0,199601.0,1.0,96.0,96.0,,,158.0,1.09,4.75,2.5790219,2.5999999,0.49740848,,736.0,,210503.0,320.0,0.0,1283.0,1288.0,1.0,E),0.0,,320.0,Food and drink,Food,Meat,Lamb,Leg of lamb,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210504,"HOME-KILLED LAMB, CUT OR DICED",362.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,2304.0,0.0,0.0,0.0,0.099484868,,,,-0.089029528,,,,2915.0,0.0,0.0,0.0,0.12418525,,,,0.085420243,,,,0.79039448,,,,0.20960549,,,,0.038765006,,,,57,1.0,210504.0,1.0,200002.0,200201.0,1.0,145.0,168.0,10102.0,101.0,138.0,1.79,18.74,7.2140822,6.5700002,2.9669328,0.0,754.0,,210504.0,3667.0,23.0,1128.0,1140.0,1.0,ED,0.0,,3667.0,Food and drink,Food,Meat,Lamb,Diced lamb,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210505,HOME KILLED MINCED LAMB KG,70.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,0.097579077,,,,-0.098203011,,,,803.0,0.0,0.0,0.0,0.087173104,,,,0.1494396,,,,0.76338732,,,,0.23661271,,,,-0.062266499,,,,58,1.0,210505.0,1.0,200402.0,200601.0,1.0,193.0,216.0,10102.0,101.0,7.0,3.4300001,11.07,5.1397362,4.1599998,1.471777,0.0,746.0,,210505.0,1062.0,23.0,1128.0,1163.0,1.0,KG,1.0,,1062.0,Food and drink,Food,Meat,Lamb,Lamb mince,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210506,HK LAMB LOIN CHOP/STEAK PER KG,1351.0,791.0,274.0,190.0,1186.0,644.0,225.0,171.0,13255.0,7814.0,1658.0,1164.0,0.15381117,0.150397,0.12998548,0.13533792,-0.14380525,-0.1383003,-0.11779789,-0.11893668,15792.0,9249.0,2157.0,1525.0,0.085549645,0.085522756,0.12702829,0.12459017,0.075101316,0.069629148,0.10431154,0.11213115,0.83934903,0.8448481,0.76866019,0.76327866,0.16065097,0.1551519,0.23133983,0.23672131,0.010448329,0.015893608,0.022716746,0.012459017,59,1.0,210506.0,1.0,201502.0,202103.0,1.0,325.0,398.0,10102.0,101.0,133.0,5.2600002,45.919998,13.959853,13.34,3.1240995,1010203.0,737.0,,210506.0,22041.0,73.0,890.0,892.0,1.0,KG,1.0,,17023.0,Food and drink,Food,Meat,Lamb,Lamb steak,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210604,IMP LAMB LOIN CHOP-BONE PER KG,2848.0,0.0,0.0,0.0,2238.0,0.0,0.0,0.0,15056.0,0.0,0.0,0.0,0.13216422,,,,-0.12029664,,,,20142.0,0.0,0.0,0.0,0.14139609,,,,0.11111111,,,,0.74749279,,,,0.25250721,,,,0.030284978,,,,61,1.0,210604.0,1.0,199002.0,200901.0,1.0,25.0,252.0,10102.0,101.0,211.0,0.80000001,10.32,4.2369866,3.74,2.3587148,0.0,765.0,,210604.0,25196.0,227.0,327.0,328.0,1.0,KG,1.0,1.0,14511.0,Food and drink,Food,Meat,Lamb,Lamb chop (imported),0.0,Food and non-alcoholic beverages,Unisex,1.0,ND,Goods
210606,FRZEN IMP LAMB: LEG (PER KG),4953.0,199.0,0.0,0.0,4196.0,114.0,0.0,0.0,21015.0,1742.0,0.0,0.0,0.14238726,0.1308988,,,-0.12461966,-0.10693439,,,30164.0,2055.0,0.0,0.0,0.16420236,0.096836984,,,0.13910621,0.055474453,,,0.69669139,0.84768856,,,0.30330858,0.15231144,,,0.025096148,0.041362531,,,62,1.0,210606.0,1.0,199002.0,202001.0,1.0,25.0,384.0,10102.0,101.0,214.0,0.77999997,13.99,4.5176477,4.4400001,2.2612033,1010203.0,661.0,,210606.0,36143.0,359.0,142.0,145.0,1.0,G),0.0,,25414.0,Food and drink,Food,Meat,Lamb,Leg of lamb (imported),0.0,Food and non-alcoholic beverages,Unisex,1.0,ND,Goods
210701,HK PORK LEG (FOOT OFF) KG,3771.0,0.0,0.0,0.0,3045.0,0.0,0.0,0.0,9687.0,0.0,0.0,0.0,0.1313424,,,,-0.13433543,,,,16503.0,0.0,0.0,0.0,0.22850391,,,,0.1845119,,,,0.58698416,,,,0.41301581,,,,0.043992013,,,,63,1.0,210701.0,1.0,198802.0,199701.0,1.0,1.0,108.0,10102.0,101.0,241.0,0.60000002,8.9899998,1.7473642,1.49,0.95013463,0.0,738.0,,210701.0,25184.0,107.0,763.0,774.0,1.0,KG,1.0,1.0,3223.0,Food and drink,Food,Meat,Pork,Leg of pork,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210703,HOME KILLED PORK-LOIN CHOPS KG,11204.0,625.0,68.0,42.0,8435.0,404.0,70.0,28.0,55285.0,5530.0,1053.0,746.0,0.10197012,0.11206694,0.087585442,0.077736706,-0.10635287,-0.13821749,-0.069610991,-0.068672858,74924.0,6559.0,1191.0,816.0,0.1495382,0.095288917,0.057094879,0.051470589,0.11258075,0.061594754,0.05877414,0.034313727,0.73788106,0.84311634,0.88413095,0.91421568,0.26211894,0.15688367,0.11586902,0.085784316,0.036957458,0.033694163,-0.0016792603,0.017156862,64,1.0,210703.0,1.0,198802.0,202103.0,1.0,1.0,398.0,10102.0,101.0,287.0,0.88999999,17.610001,4.6950669,4.8099999,2.3693123,1010202.0,747.0,,210703.0,98767.0,397.0,1.0,38.0,1.0,KG,1.0,1.0,68668.0,Food and drink,Food,Meat,Pork,Pork chop,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210705,HK PORK SHOULDER (BONELESS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,65,1.0,210705.0,,199601.0,199601.0,1.0,96.0,96.0,,,150.0,0.55000001,2.48,1.4723396,1.403,0.31040281,,739.0,,210705.0,315.0,0.0,1283.0,1289.0,1.0,S),0.0,,315.0,Food and drink,Food,Meat,Pork,Pork shoulder,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210706,H-KILL PORK-BONELESS SHOULDER,3634.0,0.0,0.0,0.0,2959.0,0.0,0.0,0.0,17682.0,0.0,0.0,0.0,0.16542119,,,,-0.16569848,,,,24275.0,0.0,0.0,0.0,0.14970134,,,,0.12189496,,,,0.72840369,,,,0.27159631,,,,0.027806386,,,,66,1.0,210706.0,1.0,199702.0,201101.0,1.0,109.0,276.0,10102.0,101.0,237.0,0.86000001,13.2,3.7197812,3.49,1.2941188,0.0,709.0,,210706.0,29331.0,167.0,552.0,566.0,1.0,ER,0.0,,29331.0,Food and drink,Food,Meat,Pork,Pork shoulder,0.0,Food and non-alcoholic beverages,Unisex,2.0,ND,Goods
210802,BACON-GAMMON-PER KG,8773.0,626.0,101.0,56.0,7083.0,386.0,90.0,42.0,57593.0,5757.0,1360.0,996.0,0.12189422,0.11847834,0.12881787,0.1280313,-0.12411261,-0.13095178,-0.11546771,-0.11274011,73449.0,6769.0,1551.0,1094.0,0.11944342,0.092480429,0.065119281,0.051188301,0.096434258,0.057024673,0.058027077,0.038391225,0.78412229,0.85049492,0.87685364,0.91042048,0.21587768,0.14950511,0.12314636,0.089579523,0.023009166,0.035455756,0.0070922039,0.012797076,67,1.0,210802.0,1.0,198802.0,202103.0,1.0,1.0,398.0,10102.0,101.0,283.0,0.667,18.74,5.4083567,5.4899998,2.5620844,1010207.0,152.0,,210802.0,95775.0,397.0,1.0,40.0,1.0,KG,1.0,1.0,68586.0,Food and drink,Food,Meat,Pork,Gammon,0.0,Food and non-alcoholic beverages,Unisex,0.0,ND,Goods
210805,BACON-STREAKY-PER KG,3996.0,0.0,0.0,0.0,2865.0,0.0,0.0,0.0,19877.0,0.0,0.0,0.0,0.095943071,,,,-0.090439811,,,,26738.0,0.0,0.0,0.0,0.14945023,,,,0.10715088,,,,0.7433989,,,,0.2566011,,,,0.042299353,,,,68,1.0,210805.0,1.0,198903.0,200101.0,1.0,14.0,156.0,10102.0,101.0,259.0,0.49000001,10.6,2.5933499,1.6900001,1.7107269,0.0,153.0,,210805.0,35450.0,142.0,651.0,652.0,1.0,KG,1.0,1.0,14355.0,Food and drink,Food,Meat,Pork,Streaky bacon,0.0,Food and non-alcoholic beverages,Unisex,0.0,ND,Goods
210806,BACON - BACK - DANISH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,69,1.0,210806.0,,199601.0,199601.0,1.0,96.0,96.0,,,131.0,1.25,4.6620002,2.6287491,2.48,0.66850322,,149.0,,210806.0,271.0,0.0,1283.0,1292.0,1.0,SH,0.0,,271.0,Food and drink,Food,Meat,Pork,"Back bacon, Danish",0.0,Food and non-alcoholic beverages,Unisex,1.0,ND,Goods
