cloth size,COUNT,gender
32,1,M
32,1,F
32,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,M
28,1,F
28,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,M
,1,M
,1,M
,1,M
s,1,F
xl,1,F
xl,1,F
s,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,M
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,M
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,M
xl,1,M
xl,1,F
xl,1,F
xl,1,M
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,M
xl,1,F
s,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,M
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,M
xl,1,F
xl,1,F
xl,1,F
xl,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
xs,1,F
m,1,F
m,1,M
m,1,F
m,1,F
xs,1,F
m,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,M
,1,F
,1,M
,1,F
,1,F
32,1,F
32,1,M
32,1,F
32,1,F
32,1,M
32,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
s,1,M
xl,1,F
xl,1,F
xl,1,M
xl,1,F
xl,1,M
xl,1,M
32,1,F
36,1,F
36,1,F
36,1,F
36,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
m,1,F
m,1,M
m,1,M
m,1,F
m,1,M
xs,1,F
xs,1,M
xs,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,M
s,1,F
s,1,F
,1,F
,1,F
,1,F
s,1,F
m,1,F
s,1,F
s,1,F
s,1,M
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,F
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
xs,1,F
xs,1,F
xs,1,F
28,1,F
28,1,F
28,1,F
28,1,M
28,1,F
28,1,F
,1,F
32,1,F
,1,F
,1,F
,1,M
s,1,F
s,1,F
,1,F
32,1,F
32,1,F
32,1,F
xs,1,F
,1,F
32,1,F
32,1,F
32,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,M
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
m,1,F
m,1,F
m,1,F
m,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
32,1,M
32,1,F
xs,1,F
xs,1,F
s,1,F
s,1,F
xs,1,F
xs,1,F
,1,F
s,1,F
s,1,M
s,1,M
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
s,1,F
m,1,F
s,1,F
s,1,F
s,1,M
s,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
32,1,F
32,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,M
,1,F
,1,M
xs,1,M
xs,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,M
xs,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,M
xs,1,F
,1,M
32,1,F
,1,F
xs,1,M
xs,1,F
28,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,M
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
s,1,M
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,M
,1,M
m,1,M
m,1,F
m,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
s,1,F
s,1,F
s,1,F
,1,M
,1,F
xs,1,F
xs,1,M
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,M
,1,M
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,M
,1,F
s,1,F
xl,1,F
xl,1,F
xl,1,M
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
32,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
32,1,M
32,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
s,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
s,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,M
,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,M
,1,M
,1,M
,1,F
,1,M
,1,F
s,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,M
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
s,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,M
m,1,F
m,1,F
m,1,F
,1,F
m,1,F
m,1,F
m,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
s,1,M
s,1,F
s,1,F
,1,F
,1,F
xs,1,F
xs,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
s,1,F
s,1,F
s,1,M
,1,M
,1,F
,1,F
s,1,F
xl,1,F
xl,1,F
xl,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,M
s,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
32,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
32,1,M
32,1,F
,1,M
,1,F
,1,M
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
s,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,M
,1,F
s,1,M
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
s,1,M
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
xs,1,F
32,1,F
,1,F
,1,F
,1,F
32,1,F
32,1,M
32,1,F
32,1,F
32,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
32,1,F
32,1,M
32,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,M
,1,F
xs,1,F
m,1,F
xs,1,F
m,1,F
m,1,F
m,1,M
m,1,F
m,1,F
m,1,M
m,1,M
m,1,F
m,1,F
m,1,M
m,1,F
m,1,F
m,1,F
m,1,M
m,1,F
m,1,M
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,M
m,1,F
m,1,M
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,F
,1,F
s,1,M
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,M
m,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,M
s,1,M
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,M
,1,F
,1,M
,1,M
,1,F
,1,M
,1,F
s,1,F
l,1,F
l,1,F
l,1,F
l,1,F
l,1,F
l,1,F
l,1,F
l,1,F
l,1,F
l,1,F
l,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
xs,1,F
xs,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
s,1,F
xl,1,F
xl,1,F
s,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,M
xl,1,F
xl,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,M
32,1,M
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
32,1,F
32,1,F
s,1,F
s,1,F
xs,1,M
xs,1,F
32,1,F
32,1,F
32,1,F
32,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,M
,1,F
,1,F
s,1,M
s,1,F
l,1,M
l,1,F
s,1,F
s,1,M
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
l,1,F
l,1,F
l,1,M
l,1,F
l,1,F
l,1,F
l,1,F
l,1,M
,1,F
32,1,F
32,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
,1,F
,1,F
32,1,F
32,1,F
32,1,F
32,1,F
xs,1,F
xs,1,F
xs,1,M
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
xs,1,F
,1,M
,1,M
,1,F
,1,F
32,1,F
,1,F
,1,F
32,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
xs,1,F
xs,1,F
32,1,F
32,1,F
,1,F
xs,1,F
,1,F
,1,M
,1,F
s,1,F
m,1,F
m,1,F
m,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,M
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
,1,F
s,1,F
s,1,F
s,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
s,1,F
s,1,M
32,1,F
32,1,F
s,1,F
s,1,M
,1,F
,1,F
,1,F
32,1,F
32,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,M
,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,M
32,1,F
s,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,M
32,1,F
32,1,F
32,1,F
,1,F
,1,F
s,1,F
,1,F
32,1,F
32,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,M
,1,F
,1,F
,1,F
,1,F
32,1,M
32,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
xs,1,F
32,1,F
,1,F
,1,F
,1,F
32,1,F
32,1,M
32,1,F
32,1,F
32,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
32,1,F
32,1,F
32,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,F
,1,F
xs,1,F
m,1,F
xs,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,M
m,1,F
m,1,F
m,1,F
m,1,F
m,1,M
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,M
m,1,F
m,1,F
m,1,F
m,1,F
m,1,M
m,1,F
m,1,M
,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,F
,1,M
s,1,F
m,1,F
m,1,M
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
m,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
s,1,M
l,1,F
l,1,M
l,1,F
l,1,F
l,1,F
l,1,M
l,1,F
l,1,F
l,1,F
l,1,F
l,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
xs,1,F
xs,1,F
,1,F
,1,F
,1,M
,1,M
,1,F
,1,M
,1,F
s,1,F
xl,1,F
xl,1,M
s,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,M
xl,1,F
xl,1,F
xl,1,F
xl,1,M
xl,1,F
xl,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,F
32,1,F
32,1,M
32,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,M
32,1,F
32,1,F
32,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,M
,1,F
,1,F
,1,M
,1,F
32,1,F
32,1,F
s,1,F
s,1,F
xs,1,F
xs,1,F
32,1,F
32,1,F
32,1,F
32,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
,1,M
,1,F
,1,F
s,1,F
s,1,F
l,1,F
l,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
l,1,F
l,1,F
l,1,M
l,1,F
l,1,F
l,1,F
l,1,F
l,1,M
,1,F
32,1,F
32,1,F
xs,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,F
,1,M
,1,F
32,1,F
32,1,F
32,1,F
32,1,F
xs,1,F
xs,1,M
xs,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
xs,1,F
,1,F
,1,F
,1,F
,1,F
32,1,F
,1,F
,1,F
32,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
xs,1,M
xs,1,F
32,1,M
32,1,M
,1,F
xs,1,F
,1,F
,1,F
,1,F
s,1,F
m,1,F
m,1,M
m,1,F
32,1,F
32,1,M
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
,1,F
s,1,F
s,1,F
s,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
s,1,F
s,1,F
32,1,F
32,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,F
32,1,F
32,1,F
xs,1,F
xs,1,F
xs,1,M
xs,1,M
xs,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,M
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,F
,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
s,1,M
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
,1,F
,1,F
s,1,F
,1,F
32,1,F
32,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
,1,F
,1,M
,1,F
,1,M
32,1,F
32,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,M
,1,F
,1,F
s,1,F
s,1,M
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
32,1,F
32,1,F
32,1,F
32,1,M
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
32,1,F
,1,F
,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,M
s,1,F
s,1,F
xl,1,M
xl,1,F
xl,1,F
xl,1,F
xl,1,F
xl,1,F
,1,M
,1,M
,1,F
32,1,F
32,1,M
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,M
,1,M
,1,F
,1,F
,1,M
,1,M
,1,M
,1,F
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,M
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,M
s,1,F
s,1,M
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
xs,1,F
s,1,M
s,1,F
,1,M
,1,F
s,1,F
l,1,F
l,1,F
l,1,F
l,1,M
l,1,F
l,1,M
l,1,F
,1,F
,1,F
,1,F
s,1,F
,1,F
s,1,M
s,1,M
s,1,M
s,1,F
s,1,F
s,1,M
,1,F
,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,M
s,1,F
s,1,F
s,1,F
s,1,F
s,1,F
,1,F
,1,M
,1,F
,1,F
,1,F
,1,M
,1,M
,1,M
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
,1,F
xs,1,F
