id,OpponentName,start,end,PersonId,Time (seconds),id.1,Gender,Age Group,Favorite Activity,Height,zipcode,state,Event
255,None,2019-10-26 15:26:23.113 +00:00,2019-10-26 15:26:25.384 +00:00,255,2.0,255,Unkown,Pre-Teen,Other,58.0,47421,IN,Sciencefest 2019
256,None,2019-10-26 15:27:08.897 +00:00,2019-10-26 15:27:11.209 +00:00,256,2.0,256,Unkown,Pre-Teen,Sports,60.0,47421,IN,Sciencefest 2019
46,None,2019-08-23 02:48:52.513 +00:00,,46,,46,Unkown,Adult,Sports,45.0,47424,IN,Sciencefest 2019
386,None,2019-10-26 18:25:31.255 +00:00,2019-10-26 18:25:34.129 +00:00,386,3.0,386,Unkown,Pre-Teen,Gaming,60.0,47429,IN,Sciencefest 2019
387,None,2019-10-26 18:26:32.362 +00:00,2019-10-26 18:26:49.848 +00:00,387,17.0,387,Unkown,Pre-Teen,Other,70.0,47429,IN,Sciencefest 2019
388,None,2019-10-26 18:27:32.502 +00:00,2019-10-26 18:27:48.857 +00:00,388,16.0,388,Unkown,Pre-Teen,Other,70.0,47429,IN,Sciencefest 2019
94,None,2019-08-24 16:27:09.842 +00:00,2019-08-24 16:27:10.431 +00:00,94,1.0,94,Unkown,Kid,Sports,47.0,47432,IN,Sciencefest 2019
95,None,2019-08-24 16:28:09.353 +00:00,2019-08-24 16:28:10.700 +00:00,95,1.0,95,Unkown,Kid,Art,41.0,47432,IN,Sciencefest 2019
114,None,2019-08-24 17:29:57.035 +00:00,2019-08-24 17:29:58.647 +00:00,114,2.0,114,Unkown,Kid,Sports,44.0,47432,IN,Sciencefest 2019
115,None,2019-08-24 17:30:52.051 +00:00,2019-08-24 17:30:53.157 +00:00,115,1.0,115,Unkown,Teen,,91.0,47432,IN,Sciencefest 2019
116,None,2019-08-24 17:31:39.997 +00:00,2019-08-24 17:31:41.338 +00:00,116,1.0,116,Unkown,Pre-Teen,Art,60.0,47432,IN,Sciencefest 2019
117,None,2019-08-24 17:32:42.023 +00:00,2019-08-24 17:32:44.322 +00:00,117,2.0,117,Unkown,Kid,,43.0,47432,IN,Sciencefest 2019
119,None,2019-08-24 17:34:43.001 +00:00,2019-08-24 17:34:44.368 +00:00,119,1.0,119,Unkown,Kid,Sports,51.0,47432,IN,Sciencefest 2019
120,None,2019-08-24 17:35:26.254 +00:00,2019-08-24 17:35:27.418 +00:00,120,1.0,120,Unkown,Kid,Sports,48.0,47432,IN,Sciencefest 2019
121,None,2019-08-24 17:36:38.622 +00:00,2019-08-24 17:36:40.197 +00:00,121,2.0,121,Unkown,Kid,Sports,45.0,47432,IN,Sciencefest 2019
122,None,2019-08-24 17:37:25.030 +00:00,2019-08-24 17:37:25.827 +00:00,122,1.0,122,Unkown,Kid,Sports,47.0,47432,IN,Sciencefest 2019
367,None,2019-10-26 17:47:46.885 +00:00,2019-10-26 17:47:50.677 +00:00,367,4.0,367,Unkown,Kid,Sports,50.0,47433,IN,Sciencefest 2019
368,None,2019-10-26 17:49:14.029 +00:00,2019-10-26 17:49:17.707 +00:00,368,4.0,368,Unkown,Adult,Other,66.0,47433,IN,Sciencefest 2019
369,None,2019-10-26 17:50:40.331 +00:00,2019-10-26 17:50:43.238 +00:00,369,3.0,369,Unkown,Kid,Gaming,50.0,47433,IN,Sciencefest 2019
118,None,2019-08-24 17:33:53.513 +00:00,2019-08-24 17:33:53.803 +00:00,118,0.0,118,Unkown,Kid,Sports,41.0,47437,IN,Sciencefest 2019
370,None,2019-10-26 17:52:52.913 +00:00,2019-10-26 17:52:55.733 +00:00,370,3.0,370,Unkown,Kid,Art,50.0,47455,IN,Sciencefest 2019
81,None,2019-08-24 15:44:34.100 +00:00,2019-08-24 15:44:35.933 +00:00,81,2.0,81,Unkown,Pre-Teen,Cooking,54.0,47459,IN,Sciencefest 2019
111,None,2019-08-24 17:24:18.049 +00:00,2019-08-24 17:24:24.341 +00:00,111,6.0,111,Unkown,Pre-Teen,Gaming,46.0,47460,IN,Sciencefest 2019
112,None,2019-08-24 17:26:29.302 +00:00,2019-08-24 17:26:30.806 +00:00,112,2.0,112,Unkown,Pre-Teen,Gaming,45.0,47460,IN,Sciencefest 2019
289,None,2019-10-26 16:04:21.872 +00:00,2019-10-26 16:04:23.813 +00:00,289,2.0,289,Unkown,Teen,Sports,62.0,47529,IN,Sciencefest 2019
165,None,2019-08-24 18:42:59.203 +00:00,2019-08-24 18:43:00.332 +00:00,165,1.0,165,Unkown,Adult,Art,68.0,47720,IN,Sciencefest 2019
40,None,2019-08-22 17:31:42.650 +00:00,2019-08-22 17:31:45.581 +00:00,40,3.0,40,Unkown,Adult,Art,72.0,47906,IN,Sciencefest 2019
317,None,2019-10-26 16:51:09.154 +00:00,2019-10-26 16:51:11.977 +00:00,317,3.0,317,Unkown,Kid,Sports,50.0,47923,IN,Sciencefest 2019
318,None,2019-10-26 16:52:17.737 +00:00,2019-10-26 16:52:20.797 +00:00,318,3.0,318,Unkown,Kid,Other,58.0,47923,IN,Sciencefest 2019
321,None,2019-10-26 16:55:00.759 +00:00,2019-10-26 16:55:03.330 +00:00,321,3.0,321,Unkown,,Sports,58.0,47923,IN,Sciencefest 2019
323,None,2019-10-26 16:56:40.831 +00:00,2019-10-26 16:56:42.968 +00:00,323,2.0,323,Unkown,Adult,Sports,72.0,47923,IN,Sciencefest 2019
1,None,2019-08-13 17:07:38.875 +00:00,2019-08-13 17:07:40.375 +00:00,1,1.0,1,Unkown,Adult,Cooking,58.0,55104,MN,Sciencefest 2019
2,None,2019-08-13 17:09:29.764 +00:00,2019-08-13 17:09:31.125 +00:00,2,1.0,2,Unkown,Pre-Teen,Cooking,45.0,55104,MN,Sciencefest 2019
4,None,2019-08-13 17:15:45.009 +00:00,2019-08-13 17:15:49.984 +00:00,4,5.0,4,Unkown,Pre-Teen,Cooking,48.0,55104,MN,Sciencefest 2019
3,None,2019-08-13 17:13:21.488 +00:00,2019-08-13 17:13:22.764 +00:00,3,1.0,3,Unkown,Pre-Teen,Cooking,56.0,55105,MN,Sciencefest 2019
6,None,2019-08-13 17:34:48.110 +00:00,2019-08-13 17:34:53.239 +00:00,6,5.0,6,Unkown,Pre-Teen,Cooking,48.0,55105,MN,Sciencefest 2019
5,None,2019-08-13 17:26:15.828 +00:00,2019-08-13 17:26:19.207 +00:00,5,3.0,5,Unkown,Pre-Teen,Cooking,47.0,55106,MN,Sciencefest 2019
377,None,2019-10-26 18:02:13.969 +00:00,2019-10-26 18:02:21.595 +00:00,377,8.0,377,Unkown,Retired,Cooking,96.0,72639,AR,Sciencefest 2019
176,None,2019-08-24 19:44:05.080 +00:00,,176,,176,Unkown,Adult,Cooking,59.0,99205,WA,Sciencefest 2019
177,None,2019-08-24 19:45:21.808 +00:00,2019-08-24 19:45:23.721 +00:00,177,2.0,177,Unkown,Adult,Cooking,59.0,99205,WA,Sciencefest 2019
