item_id,description,division,spanYears,year,up,down,level,all,up12,down12,level12,all12,up_ch_median,down_ch_median,up_ch12_median,down_ch12_median,up_ch_mean,up_ch12_mean,down_ch_mean,down_ch12_mean,up_sh,down_sh,up_sh12,down_sh12,group,yearMax,rankRise,rankRiseLatest,inflationRank,up_sh12_longRun,up_ch12_longRunMean,division_sh
520141,MOBILE PHONE ACCESSORY,8,8,2022,256,228,2264,2748,869,427,984,2280,0.25641027,-0.20408164,0.5,-0.40013337,0.35336605,0.82099152,-0.24081171,-0.45169812,0.093158662,0.082969435,0.38114035,0.1872807,802,2022,480,480,480,0.35279962,0.69391036,Communication
630313,MODEL RD VEHICLE EG HOT WHEELS,9,35,2022,170,97,1024,1291,716,161,173,1050,0.2,-0.25,0.20040081,-0.29166666,0.23261558,0.42753097,-0.25076476,-0.32733276,0.13168086,0.075135551,0.68190473,0.15333334,903,2022,157,157,157,0.33296341,1.2389529,Recreation & culture
520215,MOISTURISER FACIAL 50-150ML,12,35,2022,303,222,1063,1588,597,229,553,1379,0.75,-0.5,0.25,-0.27272728,0.65556586,0.60890597,-0.40336612,-0.30969515,0.19080605,0.13979849,0.43292239,0.16606237,1201,2022,418,418,418,0.44358352,0.30431053,Misc
440127,MONTHLY SELF STORAGE FEE,7,18,2022,101,40,967,1108,712,124,218,1054,0.10407691,-0.095256403,0.12197322,-0.10537226,0.14326254,0.2143022,-0.12786317,-0.12932347,0.091155231,0.036101084,0.67552185,0.11764706,703,2022,163,163,163,0.42759147,0.18899423,Transport
630520,"MOWER ELECTRIC, SPECIFY TYPE",5,22,2022,101,67,444,612,459,60,54,573,0.2,-0.17948718,0.2020202,-0.18335122,0.2014318,0.23029082,-0.18336324,-0.2596758,0.16503268,0.10947713,0.80104715,0.10471204,505,2022,60,60,60,0.41019571,0.25239107,Household
220124,MUFFIN/INDIVIDUAL CAKE,11,15,2022,281,31,1471,1783,648,22,113,783,0.061224431,-0.090909109,0.12499998,-0.085714273,0.085687123,0.176621,-0.10335582,-0.12057373,0.15759955,0.017386427,0.82758623,0.028097063,1101,2022,46,46,46,0.43588123,0.13801089,Restaurants & Hotels
520222,MULTI-VITAMINS CAPSULES/TABLET,6,31,2022,147,85,1014,1246,356,122,386,864,0.125,-0.20036429,0.1,-0.23076923,0.15972434,0.28100535,-0.21321169,-0.30269182,0.11797753,0.068218298,0.41203704,0.1412037,601,2022,441,441,441,0.29740161,0.35789341,Health
520250,NAIL VARNISH BOTTLE 6 - 14mls,12,7,2022,160,68,1672,1900,631,157,789,1577,0.14326647,-0.2854073,0.14326647,-0.28653294,0.25001463,0.18390426,-0.25653836,-0.39891139,0.08421053,0.035789475,0.40012681,0.099556118,1201,2022,458,458,458,0.27271661,0.36875618,Misc
520140,NECKLACE FASHION APX 16/20 INS,12,9,2022,163,107,1796,2066,548,384,575,1507,0.33407575,-0.2002002,0.33333334,-0.25714287,0.49253106,0.55598903,-0.26699883,-0.28582951,0.078896418,0.051790901,0.36363637,0.25481087,1203,2022,493,493,493,0.32548699,0.58259952,Misc
520332,NON NHS CHIROPRACTOR,6,18,2022,48,1,1336,1385,331,6,728,1065,0.090909094,-0.14285715,0.090909094,-0.14285715,0.12950435,0.12734383,-0.14285715,-0.14285715,0.034657039,0.00072202168,0.31079811,0.0056338026,602,2022,537,537,537,0.24722898,0.12673025,Health
211714,NON-DAIRY MILK DRINK 900ML-1LT,1,6,2022,505,225,1456,2186,1418,248,296,1962,0.12499996,-0.26666665,0.13333337,-0.1891892,0.21493138,0.18674,-0.26188529,-0.20422196,0.23101555,0.10292772,0.72273189,0.12640163,101,2022,119,119,119,0.39656675,0.20801045,Food & drink
520313,NON-NHS MEDICINE-PHYSIOTHERAPY,6,25,2022,59,3,1273,1335,356,25,522,903,0.067415729,-0.11111111,0.08759591,-0.125,0.081638724,0.10800321,-0.11798942,-0.16527994,0.044194758,0.002247191,0.39424142,0.027685493,602,2022,462,462,462,0.33951908,0.10500994,Health
440232,NURSERY FEES: CHILD 0-4,12,22,2022,93,3,1405,1501,710,43,522,1275,0.057097714,-0.07692308,0.06080002,-0.077669889,0.085158803,0.11931632,-0.07601209,-0.094486766,0.061958693,0.0019986676,0.55686277,0.033725489,1204,2022,284,284,284,0.6371538,0.091587335,Misc
520325,NURSING HOME,6,21,2022,90,1,1194,1285,529,18,429,976,0.085288338,-0.030555556,0.072547883,-0.13265306,0.11591236,0.11280337,-0.030555556,-0.11662614,0.070038907,0.00077821012,0.54200822,0.018442623,603,2022,303,303,303,0.60708594,0.10051735,Health
610303,OIL PER LITRE-MULTIGRADE,7,35,2022,106,37,730,873,345,100,125,570,0.083729446,-0.13636364,0.22222222,-0.20050001,0.1588396,0.32861125,-0.15446411,-0.19778231,0.12142039,0.04238259,0.60526317,0.1754386,702,2022,220,220,220,0.48126432,0.20057616,Transport
211408,OLIVE OIL - 500ML - 1 LITRE,1,16,2022,595,92,1521,2208,1507,109,325,1941,0.10793648,-0.27419353,0.17021282,-0.14285715,0.15897416,0.25784034,-0.24281541,-0.20942865,0.26947463,0.041666668,0.7764039,0.05615662,101,2022,73,73,73,0.42199317,0.19522488,Food & drink
212709,ORANGES-CLASS 1-EACH,1,35,2022,480,368,2901,3749,1133,464,1075,2672,0.1666666,-0.14285709,0.20000005,-0.1666667,0.23623726,0.326518,-0.17645498,-0.21012594,0.12803414,0.098159507,0.42402694,0.17365269,101,2022,430,430,430,0.40134743,0.31758988,Food & drink
212409,P'PARED MASHED POTATO 400-650G,1,5,2022,331,82,2611,3024,1202,721,699,2622,0.12359552,-0.16666667,0.20000005,-0.25925928,0.15749817,0.32297164,-0.17968412,-0.26881009,0.10945767,0.027116403,0.45842868,0.27498093,101,2022,393,393,393,0.290966,0.2114256,Food & drink
210321,PACK OF 5-6 INDIVIDUAL CAKES,1,20,2022,277,174,673,1124,682,169,111,962,0.33333337,-0.43181819,0.24999999,-0.375,0.50153726,0.37137923,-0.40916449,-0.31189612,0.24644127,0.15480427,0.70893973,0.17567568,101,2022,131,131,131,0.49394852,0.2232645,Food & drink
212806,PACKET OF PEANUTS 150-300G,1,35,2022,136,61,2007,2204,863,216,844,1923,0.065217391,-0.25925928,0.064257063,-0.1538461,0.16382729,0.12771073,-0.2266597,-0.24601334,0.061705988,0.027676951,0.44877794,0.11232449,101,2022,403,403,403,0.43055335,0.20781995,Food & drink
520227,PAIN KILLER TABLETS-16-24 PACK,6,26,2022,145,90,1005,1240,302,175,577,1054,0.19444452,-0.193028,0.19246037,-0.14285715,0.21771385,0.25597844,-0.20837139,-0.22084856,0.11693548,0.072580643,0.28652751,0.16603416,601,2022,553,553,553,0.38609844,0.26280093,Health
410607,PAINT BRUSH-2INCH/5CM WIDTH,4,35,2022,197,31,1038,1266,702,262,98,1062,0.07142859,-0.090909079,0.12359555,-0.24000001,0.14613247,0.22113189,-0.11695231,-0.24908249,0.15560822,0.024486572,0.66101694,0.24670433,403,2022,174,174,174,0.42584214,0.17034103,Housing & utilities
410639,PAINT GLOSS/EMUL 750ML-2.5LTR,4,7,2022,341,191,1128,1660,1293,123,92,1508,0.10005002,-0.20833333,0.13177,-0.11764706,0.19440751,0.16663226,-0.20358093,-0.13290697,0.20542169,0.11506024,0.85742706,0.081564985,403,2022,31,31,31,0.5362789,0.16264394,Housing & utilities
211510,PARMESAN CHEESE-PER KG,1,14,2022,193,22,1064,1279,586,81,345,1012,0.064516127,-0.037208878,0.1,-0.17774618,0.067903124,0.13717848,-0.056649126,-0.12289965,0.15089914,0.017200937,0.57905138,0.080039524,101,2022,254,254,254,0.4088338,0.12193739,Food & drink
430136,PATIO TABLE & CHAIRS-SEASONAL,5,18,2022,35,77,220,332,206,46,1,253,0.27941176,-0.25001389,0.26666668,-0.36984962,0.30307809,0.58309764,-0.26282907,-0.39182818,0.10542168,0.23192771,0.81422925,0.18181819,501,2022,52,52,52,0.46790931,0.60014802,Household
440118,PC REPAIR,9,24,2022,17,2,1378,1397,121,40,1039,1200,0.14102565,-0.15000001,0.125,-0.33416665,0.1690402,0.16324119,-0.15000001,-0.3172006,0.012168934,0.0014316392,0.10083333,0.033333335,901,2022,589,589,589,0.25004256,0.24354519,Recreation & culture
211409,"PEANUT BUTTER, JAR, 225-350G",1,4,2022,383,197,1597,2177,1000,272,743,2015,0.13333337,-0.24242423,0.11538469,-0.2,0.21251953,0.23746778,-0.24893907,-0.20218079,0.17593017,0.090491503,0.49627793,0.13498759,101,2022,344,344,344,0.43185291,0.45717514,Food & drink
212718,PEARS-DESSERT-PER KG,1,35,2022,221,135,2369,2725,760,163,865,1788,0.11111111,-0.14423075,0.19760482,-0.18181822,0.17993845,0.23097342,-0.18444341,-0.21514745,0.081100918,0.049541283,0.42505592,0.091163307,101,2022,424,424,424,0.44018149,0.24144644,Food & drink
520234,PERFUME/FRAGRANCE MEN OR WOMEN,12,22,2022,242,190,754,1186,406,282,268,956,0.17778754,-0.2,0.10394739,-0.23999999,0.30406335,0.2561444,-0.23281382,-0.27141771,0.20404722,0.16020235,0.42468619,0.29497907,1201,2022,427,427,427,0.43066692,0.23686025,Misc
430323,PHONE NT MOBILE(SPEC DIG/ANAL),8,21,2022,130,172,1264,1566,802,215,362,1379,0.1935828,-0.20002,0.10923362,-0.30004999,0.3112869,0.47399157,-0.21354571,-0.29133248,0.083014049,0.10983397,0.58158088,0.15591007,802,2022,246,246,246,0.34847316,0.43018317,Communication
520136,PHOTO FRAME,12,15,2022,113,123,1426,1662,499,327,511,1337,0.20013343,-0.2,0.25,-0.16666667,0.40517032,0.55604595,-0.20584895,-0.22118346,0.06799037,0.074007221,0.37322363,0.24457741,1203,2022,485,485,485,0.27986833,0.51957738,Misc
212728,PINEAPPLE EACH,1,11,2022,263,115,995,1373,437,307,529,1273,0.12658224,-0.26086953,0.18666665,-0.20999998,0.20744136,0.20387591,-0.26641858,-0.21017729,0.19155134,0.08375819,0.34328359,0.24116261,101,2022,508,508,508,0.26994762,0.25593898,Food & drink
220316,PIZZA TAKEAWAY OR DELIVERED,11,23,2022,125,28,998,1151,420,140,335,895,0.086956508,-0.14295933,0.099999987,-0.20040077,0.15672125,0.14633121,-0.21221849,-0.26140592,0.10860122,0.024326673,0.46927375,0.15642458,1101,2022,379,379,379,0.37448534,0.13329329,Restaurants & Hotels
210302,PLAIN BISCUITS-200-300G,1,35,2022,243,36,997,1276,839,66,174,1079,0.10344829,-0.10000002,0.1550388,-0.13333334,0.12327516,0.20008834,-0.14193445,-0.14628549,0.19043887,0.028213166,0.7775718,0.061167747,101,2022,70,70,70,0.48223114,0.15028599,Food & drink
430422,PLAIN GLASS TUMBLER,5,19,2022,146,74,1286,1506,591,177,455,1223,0.24999996,-0.20499998,0.39999998,-0.44852939,0.29721558,0.94614172,-0.24610949,-0.38392839,0.096945554,0.049136788,0.48323795,0.14472608,504,2022,357,357,357,0.27214512,0.7517826,Household
630525,PLANT FOOD 800ML-2LT/500G-1.5K,9,9,2022,128,42,921,1091,669,107,153,929,0.12531322,-0.22222222,0.17543861,-0.16666667,0.16407873,0.23506562,-0.23638281,-0.28425181,0.11732356,0.038496792,0.72012919,0.11517761,903,2022,123,123,123,0.42062181,0.24715906,Recreation & culture
520228,PLASTERS-20-40 PACK,6,26,2022,178,100,982,1260,497,273,240,1010,0.092803031,-0.16363639,0.1428571,-0.12663753,0.14762135,0.19550911,-0.15202138,-0.16778089,0.14126985,0.079365082,0.4920792,0.27029702,601,2022,347,347,347,0.31231818,0.21433635,Health
430418,PLASTIC FOOD STORAGE CONTAINER,5,26,2022,111,72,1092,1275,722,183,132,1037,0.14306152,-0.24681865,0.23674916,-0.28673834,0.18007341,0.39317369,-0.25407681,-0.32652515,0.08705882,0.056470588,0.69623917,0.17647059,504,2022,143,143,143,0.33264375,0.46384656,Household
440129,PLAYGROUP FEES - PER SESSION,12,17,2022,34,6,1262,1302,312,33,655,1000,0.082553193,-0.13888891,0.07692308,-0.06666667,0.19618364,0.20075837,-0.17564973,-0.12724699,0.026113672,0.0046082949,0.31200001,0.033,1204,2022,535,535,535,0.46920937,0.16223,Misc
410508,PLUMBER-DAYTIME HOURLY RATE,4,33,2022,15,2,1171,1188,95,8,983,1086,0.11764706,-0.083333336,0.21428572,-0.017543927,0.13879301,0.20088726,-0.083333336,-0.035964955,0.012626262,0.0016835016,0.087476976,0.0073664826,403,2022,591,591,591,0.3010529,0.18544406,Housing & utilities
212726,PLUMS PER KG/PACK,1,14,2022,455,281,2118,2854,797,619,632,2048,0.13422821,-0.13043478,0.27891153,-0.2,0.27789944,0.50545001,-0.16598871,-0.23432092,0.15942536,0.098458305,0.38916016,0.30224609,101,2022,473,473,473,0.36798495,0.49497682,Food & drink
210218,"POPCORN, BAG, 10-30G",1,4,2022,201,107,1230,1538,431,307,602,1340,0.18181811,-0.20000005,0.11764701,-0.25000003,0.19631122,0.21716127,-0.22814891,-0.21482062,0.1306892,0.069570869,0.3216418,0.22910447,101,2022,528,528,528,0.2862643,0.31786567,Food & drink
630165,PORTABLE DIGITAL MUSIC PLAYER,9,3,2022,60,49,652,761,396,64,339,799,0.10002,-0.066675559,0.29005793,-0.036678221,0.11012641,0.35823393,-0.05489457,-0.19034781,0.078843623,0.064388961,0.49561954,0.080100127,901,2022,346,346,346,0.4362466,0.33546227,Recreation & culture
630358,PORTABLE DIGITAL STORAGE DEVIC,9,15,2022,132,201,1357,1690,500,670,373,1543,0.14306152,-0.15789473,0.15396459,-0.16675931,0.24141376,0.34794566,-0.17875911,-0.20317091,0.078106508,0.11893491,0.32404408,0.43421906,901,2022,524,524,524,0.32817063,0.46701267,Recreation & culture
630162,PORTABLE SPEAKER,9,4,2022,342,290,2405,3037,1168,1143,413,2724,0.18585819,-0.091169894,0.28575513,-0.20004,0.27069905,1.3313416,-0.13052189,-0.25981435,0.11261113,0.095488973,0.42878121,0.41960353,901,2022,421,421,421,0.41958791,0.67679405,Recreation & culture
212402,POTATO CRISPS 25G-50G,1,35,2022,181,18,1922,2121,736,41,825,1602,0.05882347,-0.056763276,0.05882347,-0.10526312,0.081469901,0.09732803,-0.099432059,-0.10797353,0.085337102,0.0084865633,0.45942572,0.025593009,101,2022,390,390,390,0.56654465,0.10496631,Food & drink
220310,POTATO CRISPS-INDIVIDUAL PACK,11,35,2022,94,11,2391,2496,291,12,599,902,0.074175842,-0.058823541,0.074999928,-0.2,0.14482364,0.17685786,-0.088384487,-0.18763037,0.037660256,0.0044070515,0.3226164,0.01330377,1101,2022,526,526,526,0.37760913,0.16743189,Restaurants & Hotels
212404,POTATO CRISPS-MULTI-PACK,1,34,2022,838,345,1884,3067,2180,301,437,2918,0.13333337,-0.23076925,0.18181823,-0.20588236,0.19042936,0.25530857,-0.22935903,-0.2054096,0.27323118,0.11248777,0.74708706,0.10315284,101,2022,93,93,93,0.43417588,0.18521436,Food & drink
212311,POTATOES- BAKING PR KG,1,19,2022,417,242,2739,3398,774,736,823,2333,0.090909109,-0.15662651,0.17999995,-0.24242428,0.13437112,0.30898419,-0.15147907,-0.23303469,0.12271924,0.071218364,0.33176169,0.31547365,101,2022,516,516,516,0.34876385,0.25218302,Food & drink
212310,POTATOES- OLD WHITE PER KG,1,19,2022,757,305,2682,3744,1299,690,797,2786,0.13333337,-0.14893615,0.24999999,-0.14545457,0.17111494,0.30298129,-0.16052723,-0.16916735,0.20219018,0.081463672,0.46625987,0.24766691,101,2022,381,381,381,0.39334455,0.31087765,Food & drink
212309,POTATOES-NEW-PER KG,1,27,2022,452,341,2952,3745,1150,679,879,2708,0.13924044,-0.16806726,0.15789478,-0.31818184,0.2240524,0.31360686,-0.20552161,-0.28332418,0.12069426,0.091054738,0.42466766,0.25073856,101,2022,428,428,428,0.44251826,0.44646019,Food & drink
630519,POTTED SHRUB,9,22,2022,39,39,602,680,168,85,185,438,0.25,-0.23094688,0.43080276,-0.26612246,0.41794416,0.56989431,-0.25874469,-0.2842705,0.057352941,0.057352941,0.38356164,0.19406393,903,2022,477,477,477,0.26464608,0.47484231,Recreation & culture
630510,POTTING COMPOST,9,34,2022,100,21,856,977,478,166,96,740,0.14388031,-0.25031289,0.18450761,-0.16759777,0.22390047,0.50161314,-0.27535596,-0.24608524,0.10235415,0.02149437,0.64594597,0.22432433,903,2022,190,190,190,0.31124392,0.36296767,Recreation & culture
211816,POWDERED BABY FORMULA 400-900G,1,13,2022,402,78,1466,1946,1401,312,74,1787,0.079999998,-0.22131146,0.095118932,-0.16666667,0.10364285,0.13500923,-0.18686557,-0.16502264,0.2065776,0.04008222,0.78399551,0.1745943,101,2022,64,64,64,0.52944064,0.11499359,Food & drink
410614,POWER DRILL-HAMMER ACTION,5,35,2022,156,99,1047,1302,523,246,338,1107,0.21323529,-0.19999999,0.20967741,-0.16366611,0.20534764,0.24901901,-0.18999487,-0.23884442,0.11981567,0.076036863,0.47244805,0.22222222,505,2022,371,371,371,0.3917143,0.28166312,Household
310430,PRE MIXED SPIRIT 250-330ML,2,3,2022,269,23,1957,2249,1030,82,871,1983,0.083333388,-0.066666707,0.071428619,-0.11904757,0.10142193,0.11365795,-0.11480806,-0.12033215,0.11960872,0.010226768,0.51941502,0.041351486,201,2022,325,325,325,0.37029204,0.11538593,Alcohol & tobacco
212527,PRE-PACKED SALAD 100-250G,1,21,2022,203,92,1093,1388,472,267,504,1243,0.10101012,-0.19999999,0.1666666,-0.2,0.13781844,0.19540484,-0.19581334,-0.20503673,0.1462536,0.066282421,0.37972647,0.21480289,101,2022,481,481,481,0.25097165,0.27321723,Food & drink
630228,PRE-RECORDED DVD (FILM),9,16,2022,35,30,170,235,42,35,104,181,0.42857143,-0.30000001,0.42857143,-0.30000001,0.55528343,0.4872449,-0.33571428,-0.3203977,0.14893617,0.12765957,0.23204421,0.19337016,901,2022,573,573,573,0.28423885,0.40445071,Recreation & culture
630229,PRE-RECORDED DVD (NON-FILM),9,16,2022,4,5,76,85,33,12,25,70,0.41428572,-0.2857143,1.0,-0.42222223,0.40714288,1.1679654,-0.2882967,-0.42729956,0.047058824,0.05882353,0.47142857,0.17142858,901,2022,373,373,373,0.39361519,0.62702155,Recreation & culture
310110,PREMIUM LAGER - PINT 4.3-7.5%,11,20,2022,411,31,2118,2560,879,25,36,940,0.03134793,-0.066666685,0.066037714,-0.07142859,0.043050062,0.08082439,-0.083989456,-0.094772711,0.16054687,0.012109375,0.9351064,0.026595745,1101,2022,9,9,9,0.76296657,0.05271985,Restaurants & Hotels
212408,PREMIUM POTATO CRISPS/CHIPS,1,18,2022,290,299,887,1476,634,206,620,1460,0.50375932,-0.25,0.32666668,-0.31818184,0.44373205,0.45697632,-0.28037673,-0.28311998,0.19647697,0.20257452,0.43424657,0.14109589,101,2022,417,417,417,0.48439762,0.3432605,Food & drink
630341,PRESCHOOL ACTIVITY TOY,9,19,2022,149,106,1028,1283,565,250,207,1022,0.22111109,-0.25,0.19949999,-0.25012505,0.26927871,0.36804166,-0.23190829,-0.28914678,0.11613406,0.082618862,0.55283755,0.2446184,903,2022,293,293,293,0.41479537,0.3642447,Recreation & culture
220209,PRIMARY SCHOOL- FIXED CHARGE,11,20,2022,65,8,1283,1356,336,47,535,918,0.043478325,-0.037037089,0.043478325,-0.043478221,0.055000946,0.067445323,-0.045579605,-0.056835659,0.047935102,0.005899705,0.36601308,0.051198255,1101,2022,490,490,490,0.55841964,0.36701545,Restaurants & Hotels
520326,PRIVATE DENTAL EXAMINATION,6,20,2022,70,6,1407,1483,495,35,626,1156,0.11237374,-0.04887218,0.125,-0.02631579,0.17815197,0.15514271,-0.10012773,-0.13729283,0.047201619,0.0040458529,0.42820069,0.030276816,602,2022,423,423,423,0.38634411,0.1602239,Health
640226,PRIVATE HEALTH CLUB ANNUAL FEE,9,22,2022,52,9,1071,1132,224,56,295,575,0.071466863,-0.11616161,0.10005002,-0.088999994,0.10600568,0.19139361,-0.12344456,-0.083397739,0.045936394,0.0079505304,0.38956523,0.097391307,904,2022,471,471,471,0.34224805,0.16151263,Recreation & culture
212940,PROTEIN POWDER 900G-2KG,1,8,2022,458,386,1298,2142,1227,328,334,1889,0.21428572,-0.17647059,0.2,-0.12004802,0.22077605,0.25946137,-0.16064884,-0.16794765,0.21381886,0.18020542,0.64955002,0.17363684,101,2022,185,185,185,0.37080595,0.32933086,Food & drink
220107,PUB -HOT MEAL,11,33,2022,386,43,2183,2612,779,75,110,964,0.058892816,-0.077220075,0.1260426,-0.11111111,0.079494402,0.15766405,-0.11030734,-0.14917339,0.14777948,0.016462481,0.80809128,0.077800833,1101,2022,57,57,57,0.52857709,0.14087126,Restaurants & Hotels
620304,PUSHCHAIR/STROLLER,12,35,2022,122,112,642,876,580,148,75,803,0.081081107,-0.10612245,0.245,-0.10000002,0.12980509,0.51732749,-0.11016064,-0.15918027,0.13926941,0.12785389,0.72229141,0.18430884,1203,2022,120,120,120,0.46672615,0.35430756,Misc
212941,QUICHE 340G-450G,1,5,2022,583,283,1283,2149,1324,127,546,1997,0.099999987,-0.16666669,0.12195122,-0.10256413,0.14552042,0.14818193,-0.1653495,-0.10411236,0.27128896,0.13168916,0.6629945,0.063595392,101,2022,173,173,173,0.43955514,0.14813331,Food & drink
212734,RASPBERRIES PUNNET OR PER KG,1,5,2022,624,526,2296,3446,1126,699,521,2346,0.14545459,-0.10033443,0.11801241,-0.12057275,0.19081369,0.39926246,-0.11925479,-0.15134749,0.18107951,0.15264075,0.4799659,0.29795396,101,2022,362,362,362,0.37615246,0.51155281,Food & drink
520241,RAZOR CARTRIDGE BLADES,12,18,2022,81,61,1002,1144,411,216,377,1004,0.22636361,-0.22580644,0.05882353,-0.19397745,0.24683981,0.12873206,-0.21930404,-0.18867096,0.070804194,0.053321678,0.40936255,0.21513945,1201,2022,449,449,449,0.5005849,0.20244835,Misc
520142,RE-USABLE BOTTLE/MUG ADULT,5,3,2022,197,121,1682,2000,805,365,649,1819,0.1686144,-0.20040001,0.1686144,-0.2,0.282893,0.44627172,-0.26647693,-0.26538128,0.098499998,0.0605,0.44255084,0.20065971,504,2022,412,412,412,0.3634637,0.55364072,Household
410602,READY-MIXED FILLER-INT USE,4,35,2022,196,35,982,1213,777,90,220,1087,0.076982342,-0.15514815,0.12781955,-0.16666667,0.096456967,0.24451053,-0.16353592,-0.1802472,0.16158286,0.028854081,0.71481138,0.082796685,403,2022,125,125,125,0.44735181,0.17373608,Housing & utilities
630226,RECORDABLE CD PRICE PER CD,9,18,2022,86,26,1103,1215,385,226,435,1046,0.17067313,-0.25833333,0.20000005,-0.31,0.20631982,0.47053298,-0.30232131,-0.33715498,0.070781894,0.021399178,0.36806884,0.21606119,901,2022,489,489,489,0.28091004,0.44219568,Recreation & culture
310421,RED WINE- EUROPEAN 75CL,2,19,2022,371,300,1503,2174,743,367,864,1974,0.16666667,-0.1875,0.16666667,-0.14285715,0.2122124,0.19438769,-0.19110219,-0.15694301,0.17065318,0.13799448,0.37639311,0.18591692,201,2022,482,482,482,0.47207814,0.17469123,Alcohol & tobacco
310422,RED WINE- NEW WORLD 75CL,2,19,2022,427,402,1375,2204,691,419,919,2029,0.16666667,-0.14285715,0.16666667,-0.14163087,0.17648779,0.18212441,-0.15501469,-0.14745025,0.19373865,0.18239564,0.34056187,0.20650567,201,2022,511,511,511,0.45413601,0.16858603,Alcohol & tobacco
430518,REFUSE SACK FROM PACK OF 10-20,5,30,2022,5,10,79,94,57,2,13,72,0.095238119,-0.043478221,0.11999998,-0.21571429,0.079653718,0.29613429,-0.049478237,-0.21571429,0.05319149,0.10638298,0.79166669,0.027777778,506,2022,62,62,62,0.34795198,0.247234,Household
520324,RESIDENTIAL HOME,12,21,2022,92,4,1295,1391,684,41,414,1139,0.075917989,-0.027078502,0.071428575,-0.041666668,0.10340873,0.10686056,-0.026860807,-0.04354623,0.066139467,0.0028756291,0.60052675,0.035996489,1204,2022,229,229,229,0.64209074,0.084655888,Misc
220122,RESTAURANT - SWEET COURSE,11,17,2022,294,50,2870,3214,864,105,368,1337,0.076069921,-0.074074075,0.125,-0.03338895,0.097382233,0.16232154,-0.088139012,-0.063210413,0.091474801,0.015556938,0.64622289,0.078534029,1101,2022,188,188,188,0.42815357,0.11061756,Restaurants & Hotels
220121,RESTAURANT CUP OF COFFEE,11,17,2022,244,46,2706,2996,646,69,399,1114,0.083333254,-0.20972213,0.10526312,-0.080000021,0.11224859,0.15039128,-0.16613464,-0.096861236,0.081441924,0.015353805,0.57989228,0.06193896,1101,2022,251,251,251,0.39438635,0.1159412,Restaurants & Hotels
220128,RESTAURANT MAIN COURSE,11,7,2022,526,78,2706,3310,1146,72,144,1362,0.05369129,-0.035842296,0.099999957,-0.029962588,0.069056265,0.12944771,-0.064305916,-0.063132279,0.15891239,0.023564955,0.84140968,0.052863438,1101,2022,41,41,41,0.57159328,0.096555404,Restaurants & Hotels
210217,RICE MICRO POUCH/TRAY 220-280G,1,7,2022,193,160,1898,2251,360,452,1232,2044,0.1290323,-0.30000001,0.14285718,-0.1666667,0.27349961,0.26675647,-0.26699027,-0.16636157,0.085739672,0.071079522,0.17612524,0.22113504,101,2022,582,582,582,0.23009638,0.36870658,Food & drink
310425,ROSE WINE-75CL BOTTLE,2,14,2022,139,127,850,1116,395,234,340,969,0.14285715,-0.14285715,0.125,-0.11123471,0.18348476,0.16318218,-0.16355821,-0.11527865,0.12455197,0.11379928,0.40763673,0.24148607,201,2022,450,450,450,0.4440425,0.16178989,Alcohol & tobacco
210913,ROTISSERIE CHICKEN [WHOLE],1,14,2022,39,7,235,281,122,1,10,133,0.085141942,-0.18181819,0.085141942,-0.20199999,0.17799783,0.11205913,-0.26478383,-0.20199999,0.13879004,0.024911031,0.91729325,0.0075187972,101,2022,13,13,13,0.46666077,0.12433165,Food & drink
310427,RUM WHITE EG BACARDI 70CL BOTT,2,10,2022,480,327,1308,2115,618,307,842,1767,0.14285715,-0.16216215,0.071428575,-0.15151516,0.15360309,0.12648201,-0.15755849,-0.14763097,0.22695035,0.15460993,0.34974533,0.1737408,201,2022,504,504,504,0.32995132,0.13818492,Alcohol & tobacco
220303,SANDWICH-TAKE-AWAY (COLD),11,35,2022,404,44,2355,2803,1481,138,305,1924,0.061862208,-0.086270891,0.11320753,-0.14285712,0.098482713,0.15779667,-0.12091943,-0.1902837,0.14413129,0.015697466,0.76975054,0.07172557,1101,2022,78,78,78,0.49928135,0.12949289,Restaurants & Hotels
211014,SAUSAGES-PORK-PER KG,1,35,2022,353,140,1653,2146,1173,181,373,1727,0.1004016,-0.10810812,0.13636361,-0.22661866,0.13125843,0.18375802,-0.13506688,-0.18892668,0.16449209,0.065237649,0.67921251,0.10480602,101,2022,161,161,161,0.4851723,0.16124184,Food & drink
430409,SCISSORS - HOUSEHOLD,5,35,2022,120,37,848,1005,398,108,197,703,0.062539086,-0.2,0.25,-0.33333334,0.16411629,0.85465294,-0.22942449,-0.35035226,0.11940298,0.036815919,0.56614512,0.15362731,504,2022,268,268,268,0.30803803,0.48872924,Household
410625,SCREWDRIVER,5,26,2022,159,27,1310,1496,812,100,439,1351,0.060606077,-0.16666667,0.2,-0.19999997,0.11078306,0.3038373,-0.18277527,-0.20219421,0.10628342,0.018048128,0.60103625,0.074019246,505,2022,226,226,226,0.37460884,0.3096447,Household
220210,SECONDARY SCHOOL- CAFETERIA,11,20,2022,70,8,1301,1379,334,74,505,913,0.045715779,-0.053739127,0.065784097,-0.043478221,0.079225682,0.090183169,-0.092098102,-0.077247098,0.05076142,0.0058013052,0.36582693,0.081051476,1101,2022,491,491,491,0.52400851,0.07220985,Restaurants & Hotels
